begin{nbTrucks}
186
end{nbTrucks}
begin{nbDocks}
52
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
44
end{nbResourcePersonel}
begin{nbResourceEquipment}
13
end{nbResourceEquipment}
begin{nbResourceVehicule}
18
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
119	8	14	2	6	2	3	1	2	
120	11	16	2	5	3	3	2	1	
121	3	8	1	8	2	2	0	3	
122	8	16	2	6	3	3	2	1	
123	3	8	1	7	2	2	2	1	
124	11	16	1	7	2	2	1	3	
125	9	15	2	7	2	4	1	1	
126	8	14	2	8	2	3	2	3	
127	11	16	2	6	3	4	2	1	
128	2	9	1	5	3	4	1	3	
129	2	7	1	6	2	2	0	3	
130	7	12	1	9	2	4	2	2	
131	2	8	2	5	2	2	0	2	
132	11	16	1	7	2	4	0	1	
133	3	9	2	8	2	4	1	3	
134	2	9	1	8	3	3	2	1	
135	2	9	2	5	2	2	2	3	
136	2	8	1	5	2	3	0	1	
137	4	10	2	8	2	2	0	3	
138	3	10	1	5	3	4	2	1	
139	0	8	1	9	3	3	1	3	
140	4	9	1	6	2	3	2	2	
141	8	16	1	7	3	3	2	3	
142	9	16	2	7	3	3	1	2	
143	0	7	2	8	2	2	0	1	
144	11	16	2	7	3	4	1	2	
145	4	10	1	6	2	3	1	2	
146	10	16	1	9	3	4	0	1	
147	10	16	2	6	2	3	0	1	
148	6	13	2	5	2	3	1	1	
149	7	15	2	5	3	4	1	3	
150	11	16	1	9	3	3	0	3	
151	10	16	2	6	2	3	1	1	
152	11	16	1	6	2	2	2	3	
153	6	12	2	7	2	2	0	3	
154	7	14	1	5	3	3	2	2	
155	1	8	2	7	2	3	0	3	
156	7	13	2	6	2	3	2	3	
157	8	14	1	6	2	4	1	1	
158	11	16	1	6	2	3	1	1	
159	2	9	2	9	2	4	2	1	
160	9	16	1	5	3	2	1	3	
161	9	16	2	9	3	4	2	3	
162	8	14	2	6	2	2	1	2	
163	0	8	2	9	3	4	2	2	
164	8	16	1	9	3	2	0	1	
165	5	12	2	7	2	3	2	3	
166	4	11	2	9	2	2	1	2	
167	9	16	2	9	3	3	0	2	
168	8	16	1	6	3	4	1	1	
169	4	13	2	8	3	2	2	3	
170	5	10	1	6	2	3	2	3	
171	9	15	1	9	2	2	0	1	
172	11	16	1	6	2	3	1	1	
173	1	9	2	7	3	3	0	1	
174	8	16	2	9	3	3	2	2	
175	8	16	1	9	3	4	0	2	
176	5	10	1	9	2	3	0	3	
177	5	11	1	9	2	4	0	3	
178	7	13	2	9	2	2	1	1	
179	7	15	1	7	3	3	2	1	
180	9	14	1	9	2	2	1	2	
181	1	10	2	9	3	3	2	2	
182	0	8	1	8	3	3	1	2	
183	8	16	1	9	3	2	0	3	
184	5	12	1	7	3	2	2	3	
185	9	16	1	8	3	4	0	2	
186	1	9	2	9	3	2	0	2	
end{Tasks}
