begin{nbTrucks}
182
end{nbTrucks}
begin{nbDocks}
44
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
37
end{nbResourcePersonel}
begin{nbResourceEquipment}
11
end{nbResourceEquipment}
begin{nbResourceVehicule}
15
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
123	6	11	1	7	2	4	1	3	
124	2	10	2	7	3	4	0	2	
125	7	12	1	6	2	4	1	1	
126	3	10	1	8	3	4	0	1	
127	4	13	2	9	3	3	1	3	
128	11	16	1	6	2	4	2	1	
129	7	13	1	5	2	3	1	1	
130	7	15	2	9	3	3	2	2	
131	5	12	1	7	3	3	1	3	
132	6	11	1	5	2	4	1	2	
133	0	6	2	7	2	2	0	1	
134	7	14	1	7	3	3	2	1	
135	2	11	2	5	3	3	2	2	
136	8	16	1	7	3	4	1	1	
137	0	6	2	5	2	2	1	1	
138	4	11	2	7	2	4	1	2	
139	11	16	2	7	2	4	1	2	
140	11	16	2	7	3	3	0	3	
141	4	12	1	5	3	4	1	2	
142	8	14	2	8	2	3	2	1	
143	6	12	1	6	2	2	2	3	
144	7	15	2	6	3	4	1	2	
145	3	9	1	6	2	2	0	1	
146	8	14	1	9	2	3	0	1	
147	1	10	2	8	3	3	2	2	
148	9	16	2	7	3	2	2	3	
149	6	13	2	9	2	2	1	1	
150	0	9	2	6	3	3	1	2	
151	9	16	2	6	3	2	2	2	
152	11	16	1	9	2	4	2	2	
153	11	16	1	9	2	2	0	3	
154	6	11	1	5	2	4	2	2	
155	4	10	1	7	2	2	2	2	
156	4	10	2	8	2	2	0	3	
157	10	16	1	6	3	4	1	1	
158	4	13	2	8	3	3	2	1	
159	1	6	1	9	2	4	2	1	
160	11	16	2	8	3	2	2	2	
161	3	12	2	8	3	2	0	1	
162	2	8	2	8	2	4	0	3	
163	7	15	1	7	3	3	2	3	
164	5	10	1	9	2	3	1	3	
165	8	14	1	9	2	2	1	3	
166	8	15	1	5	3	2	0	2	
167	8	14	2	9	2	3	0	1	
168	11	16	2	5	3	2	1	2	
169	6	14	1	9	3	3	0	3	
170	3	11	1	8	3	3	1	2	
171	1	6	1	6	2	2	0	2	
172	1	9	2	8	3	3	0	1	
173	8	16	2	5	3	4	1	2	
174	4	11	1	5	3	4	1	3	
175	3	11	2	6	3	4	0	3	
176	5	13	1	5	3	4	0	3	
177	3	12	2	7	3	3	0	3	
178	0	5	1	8	2	3	2	2	
179	8	15	2	8	2	2	0	2	
180	9	15	2	9	2	2	0	1	
181	9	14	1	8	2	2	2	1	
182	1	10	2	8	3	4	2	2	
end{Tasks}
