begin{nbTrucks}
151
end{nbTrucks}
begin{nbDocks}
32
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
27
end{nbResourcePersonel}
begin{nbResourceEquipment}
8
end{nbResourceEquipment}
begin{nbResourceVehicule}
11
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
69	1	9	1	7	3	3	0	2	
70	10	16	2	5	2	2	1	1	
71	8	14	1	8	2	3	0	2	
72	6	14	1	6	3	4	1	1	
73	5	11	1	6	2	4	2	2	
74	8	14	1	5	2	3	0	3	
75	8	14	1	9	2	4	1	1	
76	10	15	1	9	2	2	1	1	
77	3	9	1	5	2	2	0	2	
78	4	10	2	5	2	2	0	2	
79	5	11	1	7	2	2	0	2	
80	8	16	1	5	3	3	0	2	
81	7	12	1	7	2	2	0	3	
82	11	16	2	5	2	4	0	3	
83	10	16	2	8	3	4	0	1	
84	10	16	2	6	2	4	1	3	
85	4	13	2	6	3	2	2	1	
86	8	15	2	6	2	2	2	3	
87	5	11	1	8	2	3	2	2	
88	4	11	2	9	2	2	2	2	
89	8	15	2	5	2	2	0	1	
90	6	13	2	9	2	3	0	3	
91	6	12	2	9	2	4	0	2	
92	3	8	1	7	2	3	0	3	
93	1	9	2	5	3	3	0	3	
94	0	7	2	8	2	3	0	3	
95	5	12	1	9	3	2	0	3	
96	7	15	2	8	3	2	2	3	
97	7	13	1	7	2	2	0	1	
98	11	16	2	9	2	4	1	3	
99	7	12	1	7	2	3	2	3	
100	10	16	2	5	3	3	0	1	
101	0	8	1	5	3	2	1	2	
102	1	6	1	7	2	4	0	3	
103	9	16	1	7	3	3	1	2	
104	0	7	2	8	2	2	0	1	
105	7	15	1	6	3	2	2	3	
106	4	10	2	8	2	3	2	2	
107	5	14	2	7	3	3	2	1	
108	11	16	1	5	2	4	2	3	
109	3	9	2	7	2	3	1	1	
110	8	13	1	5	2	2	1	3	
111	8	13	1	9	2	4	1	2	
112	11	16	1	9	3	2	0	1	
113	7	15	1	9	3	4	1	2	
114	5	11	1	5	2	2	1	1	
115	5	10	1	6	2	3	1	3	
116	4	10	2	6	2	3	2	3	
117	10	15	1	8	2	4	2	3	
118	6	14	1	9	3	4	1	2	
119	2	11	2	7	3	2	2	1	
120	9	15	2	8	2	4	2	3	
121	5	12	2	7	2	3	2	3	
122	5	14	2	7	3	4	1	3	
123	0	8	2	7	3	3	0	3	
124	8	16	2	5	3	4	0	3	
125	6	13	2	7	2	4	2	1	
126	8	15	1	5	3	4	1	1	
127	7	14	1	9	3	4	0	3	
128	5	11	1	6	2	2	1	1	
129	1	10	2	7	3	2	0	2	
130	2	8	1	5	2	3	1	2	
131	5	12	2	6	2	4	2	1	
132	0	7	2	9	2	2	1	1	
133	10	16	1	9	3	2	2	3	
134	1	8	1	5	3	2	2	2	
135	1	7	1	6	2	3	2	1	
136	5	11	1	7	2	3	1	3	
137	11	16	1	7	2	2	0	3	
138	3	9	1	8	2	3	1	2	
139	5	13	2	8	3	3	0	2	
140	11	16	1	7	2	2	0	2	
141	10	16	2	6	2	4	0	1	
142	1	6	1	5	2	2	2	3	
143	9	16	2	9	3	3	2	3	
144	5	13	2	7	3	4	0	1	
145	7	13	1	7	2	4	1	1	
146	9	15	2	8	2	3	0	1	
147	6	14	1	9	3	3	1	1	
148	10	16	1	6	3	4	1	3	
149	6	13	1	6	3	3	1	3	
150	0	8	1	9	3	2	0	2	
151	3	8	1	5	2	4	1	2	
end{Tasks}
