begin{nbTrucks}
189
end{nbTrucks}
begin{nbDocks}
38
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
32
end{nbResourcePersonel}
begin{nbResourceEquipment}
10
end{nbResourceEquipment}
begin{nbResourceVehicule}
13
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
75	6	11	1	5	2	4	1	1	
76	1	9	1	9	3	3	0	2	
77	8	14	2	9	2	4	1	1	
78	8	16	2	5	3	2	0	1	
79	3	10	1	6	3	4	1	3	
80	3	11	2	6	3	2	1	3	
81	3	10	1	6	3	3	1	2	
82	0	6	2	6	2	2	1	2	
83	10	16	2	8	3	4	1	3	
84	8	16	2	6	3	3	2	1	
85	9	16	2	8	3	2	1	1	
86	10	16	1	7	3	4	0	3	
87	1	8	2	5	2	2	2	1	
88	10	16	1	9	3	4	2	2	
89	10	16	1	8	2	3	1	2	
90	2	11	2	7	3	4	1	3	
91	7	12	1	6	2	4	0	1	
92	4	10	2	8	2	3	0	1	
93	0	7	2	6	2	4	1	3	
94	9	15	1	5	2	2	2	1	
95	5	10	1	9	2	4	2	3	
96	11	16	2	6	2	3	0	2	
97	3	9	2	9	2	4	1	1	
98	2	7	1	6	2	4	1	1	
99	2	8	1	7	2	4	2	2	
100	9	16	2	9	2	2	2	1	
101	9	16	1	5	3	4	1	3	
102	11	16	1	9	3	3	0	2	
103	5	12	2	8	2	2	1	3	
104	11	16	2	8	3	3	0	2	
105	0	6	2	5	2	2	0	3	
106	5	12	1	7	3	4	0	2	
107	9	14	1	5	2	4	1	1	
108	4	11	1	8	3	2	1	3	
109	8	15	2	9	2	3	2	3	
110	5	11	2	9	2	3	2	2	
111	8	14	2	9	2	3	2	2	
112	6	12	2	8	2	2	0	2	
113	9	16	1	6	3	2	1	3	
114	5	11	2	7	2	2	2	1	
115	3	8	1	9	2	2	0	1	
116	5	13	1	6	3	3	0	3	
117	2	9	2	6	2	3	1	3	
118	0	9	2	5	3	4	2	2	
119	3	10	1	5	3	4	1	2	
120	11	16	2	7	3	2	0	3	
121	7	14	1	9	3	3	1	1	
122	4	12	1	8	3	3	2	3	
123	1	8	2	5	2	3	0	2	
124	11	16	1	8	2	4	1	1	
125	10	16	1	5	3	2	0	2	
126	3	9	2	5	2	2	1	2	
127	11	16	2	8	3	2	2	1	
128	4	12	2	9	3	2	2	2	
129	7	14	1	6	3	3	1	3	
130	1	9	1	5	3	2	1	2	
131	4	9	1	5	2	3	0	2	
132	0	8	2	8	3	2	0	1	
133	5	12	1	6	3	2	0	3	
134	7	15	1	5	3	2	1	2	
135	6	15	2	5	3	4	0	2	
136	0	9	2	6	3	3	0	3	
137	2	9	2	6	2	3	1	1	
138	6	15	2	9	3	2	2	3	
139	8	16	1	9	3	4	1	1	
140	11	16	1	9	3	2	2	1	
141	4	9	1	9	2	3	1	2	
142	11	16	1	9	3	2	1	1	
143	6	13	2	5	2	4	2	1	
144	8	13	1	8	2	3	2	2	
145	7	14	1	6	3	4	0	1	
146	8	16	2	6	3	2	1	3	
147	0	6	2	6	2	2	1	2	
148	10	16	2	6	2	3	2	1	
149	3	9	1	6	2	2	0	2	
150	1	9	2	6	3	2	2	3	
151	2	9	2	8	2	2	1	1	
152	8	14	1	6	2	3	2	3	
153	5	11	2	6	2	4	1	1	
154	8	16	2	5	3	2	2	3	
155	10	15	1	9	2	2	2	1	
156	2	8	1	7	2	3	0	1	
157	5	13	1	9	3	4	1	3	
158	6	14	2	7	3	2	0	3	
159	9	15	1	6	2	4	1	1	
160	1	9	1	9	3	4	1	3	
161	3	10	2	9	2	2	0	2	
162	6	12	2	9	2	3	0	1	
163	8	15	2	5	2	4	0	1	
164	0	5	1	8	2	4	2	1	
165	5	11	1	8	2	3	2	2	
166	0	6	1	7	2	2	0	3	
167	0	7	2	8	2	4	1	3	
168	9	15	2	7	2	2	1	1	
169	0	7	1	6	3	2	1	1	
170	6	14	1	7	3	3	1	3	
171	11	16	1	9	2	2	0	1	
172	10	16	2	6	3	3	0	2	
173	3	9	2	5	2	2	0	1	
174	6	15	2	7	3	3	1	2	
175	9	16	1	6	3	4	0	2	
176	7	12	1	5	2	4	2	2	
177	10	16	2	9	3	3	0	1	
178	9	16	1	5	3	2	0	2	
179	9	16	1	6	3	3	1	2	
180	8	16	2	9	3	4	1	3	
181	3	12	2	5	3	2	2	3	
182	11	16	1	9	3	2	2	1	
183	9	16	2	5	2	2	2	2	
184	7	14	2	9	2	4	1	3	
185	7	13	2	8	2	2	1	2	
186	1	7	2	5	2	2	2	2	
187	4	10	2	9	2	4	0	2	
188	5	12	2	9	2	2	0	2	
189	4	13	2	8	3	4	0	2	
end{Tasks}
