begin{nbTrucks}
194
end{nbTrucks}
begin{nbDocks}
58
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
49
end{nbResourcePersonel}
begin{nbResourceEquipment}
15
end{nbResourceEquipment}
begin{nbResourceVehicule}
20
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
141	8	14	2	6	2	4	2	2	
142	2	9	2	9	2	2	2	1	
143	2	9	2	7	2	4	2	1	
144	0	7	1	5	3	2	2	2	
145	5	10	1	5	2	3	0	2	
146	10	16	2	9	2	4	1	3	
147	9	16	1	5	3	3	2	3	
148	7	15	2	8	3	3	0	2	
149	0	7	1	8	3	3	2	2	
150	1	9	1	6	3	2	1	2	
151	7	16	2	8	3	4	1	2	
152	8	14	2	6	2	2	1	2	
153	11	16	1	5	2	3	0	2	
154	7	13	2	5	2	2	0	3	
155	11	16	2	7	2	2	2	2	
156	3	10	1	5	3	3	1	2	
157	8	16	2	9	3	3	0	2	
158	5	12	1	6	3	2	1	3	
159	0	9	2	6	3	2	1	2	
160	2	8	2	7	2	4	2	2	
161	8	16	2	9	3	4	0	3	
162	10	16	2	5	3	3	1	2	
163	11	16	2	6	2	3	0	3	
164	0	5	1	7	2	2	1	2	
165	10	16	1	8	3	2	2	2	
166	10	15	1	6	2	2	2	2	
167	3	10	1	8	3	2	1	2	
168	6	13	1	5	3	2	2	3	
169	7	13	2	7	2	4	1	1	
170	9	16	1	7	3	4	2	1	
171	2	11	2	7	3	3	1	2	
172	7	13	2	5	2	2	1	3	
173	8	14	2	9	2	3	0	1	
174	8	15	2	8	2	3	0	2	
175	9	16	2	7	3	4	0	3	
176	11	16	2	6	3	4	0	2	
177	4	11	1	9	3	2	1	1	
178	8	16	2	5	3	2	0	2	
179	0	5	1	8	2	4	2	1	
180	8	15	1	7	3	2	2	1	
181	2	9	1	9	3	4	1	2	
182	0	8	1	6	3	2	1	2	
183	1	6	1	5	2	3	1	1	
184	8	14	1	9	2	2	1	2	
185	11	16	1	7	3	2	0	2	
186	5	13	1	6	3	2	1	1	
187	0	5	1	6	2	4	0	1	
188	11	16	2	7	2	2	2	1	
189	10	15	1	8	2	4	0	3	
190	1	9	1	5	3	3	1	3	
191	11	16	2	6	2	2	1	3	
192	8	15	1	6	3	2	2	1	
193	11	16	1	7	2	3	1	3	
194	2	11	2	5	3	2	2	2	
end{Tasks}
