begin{nbTrucks}
147
end{nbTrucks}
begin{nbDocks}
34
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
29
end{nbResourcePersonel}
begin{nbResourceEquipment}
9
end{nbResourceEquipment}
begin{nbResourceVehicule}
12
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
67	1	8	2	8	2	4	1	2	
68	2	11	2	9	3	2	2	1	
69	1	10	2	9	3	3	2	3	
70	4	11	1	5	3	4	2	2	
71	5	13	2	7	3	4	0	2	
72	2	9	2	7	2	4	2	2	
73	11	16	2	6	3	4	1	1	
74	8	13	1	6	2	4	1	2	
75	7	15	2	8	3	3	2	3	
76	11	16	1	7	3	3	0	2	
77	10	16	1	9	3	4	1	1	
78	6	11	1	5	2	4	1	3	
79	5	13	2	8	3	3	2	3	
80	0	5	1	6	2	2	2	2	
81	3	12	2	5	3	3	1	3	
82	5	13	2	6	3	2	1	3	
83	7	12	1	8	2	4	0	2	
84	9	16	1	8	3	2	1	3	
85	3	12	2	7	3	4	0	3	
86	10	15	1	5	2	4	0	3	
87	0	9	2	6	3	3	0	1	
88	2	10	1	7	3	2	1	1	
89	3	10	1	7	3	3	1	2	
90	4	12	2	5	3	2	2	2	
91	2	7	1	9	2	2	2	3	
92	4	9	1	9	2	3	1	2	
93	8	14	1	5	2	2	0	1	
94	1	9	1	9	3	3	2	3	
95	7	15	1	5	3	3	2	3	
96	5	12	2	8	2	3	2	3	
97	10	16	2	8	2	3	2	2	
98	5	12	2	8	2	3	2	3	
99	0	8	2	5	3	2	1	3	
100	4	11	1	7	3	3	0	1	
101	3	12	2	6	3	2	0	2	
102	4	10	2	7	2	2	2	3	
103	5	11	1	5	2	2	1	3	
104	1	7	1	9	2	4	2	3	
105	3	9	2	8	2	3	2	1	
106	2	9	2	5	2	2	2	3	
107	7	15	2	7	3	4	0	1	
108	9	16	1	6	3	3	2	1	
109	10	16	1	6	3	4	1	1	
110	5	11	1	8	2	4	1	1	
111	5	13	1	6	3	2	2	1	
112	3	10	1	8	3	3	2	1	
113	5	13	1	9	3	4	0	2	
114	7	15	2	7	3	2	0	2	
115	1	6	1	6	2	4	2	2	
116	9	16	2	8	2	2	0	3	
117	5	14	2	5	3	2	0	1	
118	5	13	2	8	3	2	0	1	
119	2	10	2	5	3	4	1	3	
120	11	16	2	6	2	2	2	3	
121	7	12	1	8	2	2	2	2	
122	1	9	2	7	3	4	2	1	
123	1	9	1	9	3	2	0	3	
124	10	16	1	6	3	3	2	2	
125	5	12	2	7	2	2	0	1	
126	4	12	1	9	3	3	0	2	
127	11	16	2	8	2	2	1	2	
128	1	7	1	5	2	3	1	3	
129	8	15	2	5	2	2	2	2	
130	3	9	2	5	2	2	0	3	
131	6	12	2	6	2	4	1	3	
132	2	9	2	9	2	3	1	1	
133	10	16	2	7	2	4	2	3	
134	4	11	1	6	3	4	1	2	
135	4	10	2	6	2	3	1	2	
136	2	8	1	6	2	4	1	2	
137	1	7	2	8	2	2	2	1	
138	9	16	1	5	3	3	1	2	
139	4	10	1	6	2	3	2	2	
140	1	9	1	8	3	4	1	3	
141	9	16	2	7	2	2	2	3	
142	1	9	1	8	3	2	1	2	
143	8	16	2	7	3	2	0	2	
144	5	12	2	7	2	4	0	2	
145	10	16	1	6	3	3	2	3	
146	11	16	1	6	3	3	0	1	
147	5	14	2	6	3	3	0	3	
end{Tasks}
