begin{nbTrucks}
167
end{nbTrucks}
begin{nbDocks}
54
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
45
end{nbResourcePersonel}
begin{nbResourceEquipment}
14
end{nbResourceEquipment}
begin{nbResourceVehicule}
18
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
88	7	14	1	9	3	4	1	2	
89	10	16	1	6	2	3	2	1	
90	3	11	2	5	3	3	0	1	
91	0	8	1	9	3	3	0	3	
92	0	7	1	5	3	3	1	2	
93	3	11	1	6	3	3	1	2	
94	1	10	2	6	3	3	2	1	
95	4	10	2	8	2	3	2	2	
96	2	7	1	9	2	2	1	3	
97	11	16	2	5	3	3	2	2	
98	1	8	2	6	2	4	1	2	
99	4	10	2	8	2	3	2	1	
100	5	12	2	8	2	3	2	2	
101	3	9	2	8	2	4	1	2	
102	8	14	2	8	2	2	2	3	
103	6	12	2	6	2	2	1	3	
104	10	16	1	7	3	2	1	3	
105	5	13	2	6	3	4	2	1	
106	2	8	2	7	2	4	0	2	
107	0	8	2	7	3	4	0	2	
108	5	14	2	6	3	4	2	3	
109	7	15	2	7	3	2	0	1	
110	1	8	2	8	2	4	1	2	
111	6	15	2	7	3	2	1	3	
112	1	6	1	6	2	4	2	3	
113	0	7	1	6	3	2	0	3	
114	5	14	2	6	3	4	2	1	
115	0	8	1	5	3	2	0	2	
116	3	8	1	5	2	2	1	1	
117	3	10	1	8	3	4	1	1	
118	10	16	1	6	2	2	2	2	
119	0	7	1	8	3	4	1	3	
120	3	11	2	5	3	3	1	1	
121	1	9	1	8	3	4	1	2	
122	9	16	1	9	3	3	0	1	
123	4	11	1	9	3	3	0	2	
124	0	7	1	9	3	4	2	1	
125	10	16	1	6	3	3	1	3	
126	5	13	1	7	3	3	2	2	
127	5	13	1	7	3	2	1	2	
128	4	12	1	5	3	3	0	1	
129	3	11	1	5	3	2	0	3	
130	5	14	2	6	3	3	0	3	
131	1	9	2	7	3	3	1	1	
132	4	12	2	9	3	4	2	2	
133	2	9	1	9	3	4	1	1	
134	1	6	1	7	2	2	1	1	
135	2	10	1	5	3	3	2	1	
136	5	13	2	6	3	2	1	1	
137	1	8	1	5	3	2	2	1	
138	7	13	2	5	2	3	2	3	
139	11	16	1	7	2	3	2	1	
140	0	5	1	5	2	4	0	3	
141	9	14	1	8	2	4	0	3	
142	2	10	1	6	3	2	1	3	
143	2	7	1	5	2	4	0	1	
144	5	12	1	6	3	2	0	1	
145	9	16	2	5	2	4	2	2	
146	3	8	1	5	2	3	0	3	
147	1	10	2	8	3	3	2	2	
148	2	10	2	8	3	2	2	3	
149	4	9	1	5	2	3	2	3	
150	1	9	1	8	3	2	1	3	
151	4	9	1	7	2	3	0	3	
152	2	10	1	6	3	4	2	3	
153	3	12	2	6	3	3	2	1	
154	8	13	1	6	2	4	0	2	
155	0	6	2	9	2	2	2	3	
156	9	16	1	9	3	4	0	1	
157	5	12	1	7	3	4	2	1	
158	7	13	1	8	2	4	0	3	
159	4	10	1	5	2	4	2	3	
160	1	9	1	8	3	3	0	3	
161	9	16	2	5	3	2	1	1	
162	11	16	2	6	2	4	0	1	
163	8	15	2	8	2	4	2	2	
164	1	8	2	9	2	2	2	3	
165	1	7	1	9	2	2	2	1	
166	8	15	2	7	2	3	2	3	
167	4	9	1	7	2	2	0	1	
end{Tasks}
