begin{nbTrucks}
185
end{nbTrucks}
begin{nbDocks}
50
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
42
end{nbResourcePersonel}
begin{nbResourceEquipment}
13
end{nbResourceEquipment}
begin{nbResourceVehicule}
17
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
153	7	13	2	9	2	3	2	3	
154	10	16	2	8	2	3	0	3	
155	10	16	2	7	3	4	1	2	
156	4	10	1	9	2	4	0	3	
157	5	13	1	6	3	4	2	2	
158	8	15	2	8	2	2	0	1	
159	8	15	1	7	3	2	0	2	
160	3	8	1	7	2	2	2	3	
161	2	10	1	7	3	3	2	2	
162	0	8	2	8	3	2	0	3	
163	8	14	2	7	2	2	0	3	
164	4	10	1	7	2	4	0	3	
165	6	12	2	8	2	4	2	3	
166	2	9	1	9	3	4	0	3	
167	5	10	1	8	2	4	0	2	
168	2	9	2	8	2	3	2	3	
169	6	14	2	7	3	3	0	2	
170	3	9	2	8	2	2	2	2	
171	4	9	1	6	2	4	0	3	
172	3	12	2	8	3	4	2	3	
173	7	15	2	9	3	3	1	2	
174	11	16	2	8	2	4	0	1	
175	10	16	1	6	2	4	2	3	
176	0	6	1	6	2	4	1	2	
177	6	14	1	9	3	2	2	2	
178	3	9	2	6	2	4	1	1	
179	10	16	2	8	2	4	1	1	
180	1	10	2	9	3	3	1	1	
181	5	10	1	6	2	2	0	3	
182	9	15	2	5	2	2	2	1	
183	0	7	1	9	3	3	1	2	
184	8	16	2	7	3	2	2	3	
185	0	6	1	7	2	4	1	3	
end{Tasks}
