begin{nbTrucks}
163
end{nbTrucks}
begin{nbDocks}
36
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
30
end{nbResourcePersonel}
begin{nbResourceEquipment}
9
end{nbResourceEquipment}
begin{nbResourceVehicule}
12
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
106	1	7	1	5	2	4	1	1	
107	5	10	1	5	2	3	0	3	
108	6	12	2	9	2	2	0	3	
109	3	10	1	6	3	3	2	3	
110	6	11	1	7	2	4	0	1	
111	11	16	1	9	3	2	2	3	
112	1	9	1	6	3	4	1	1	
113	1	10	2	5	3	2	1	3	
114	0	7	1	6	3	4	0	1	
115	7	12	1	5	2	3	0	2	
116	5	13	2	8	3	2	1	2	
117	3	10	2	8	2	2	1	3	
118	9	16	1	6	3	4	1	3	
119	10	16	2	9	2	3	1	3	
120	5	12	1	8	3	4	2	1	
121	2	7	1	7	2	4	2	3	
122	4	10	2	6	2	2	1	2	
123	11	16	2	7	3	4	2	1	
124	11	16	1	8	3	2	1	1	
125	6	14	2	8	3	3	1	2	
126	8	14	1	7	2	4	1	3	
127	0	6	2	6	2	4	1	3	
128	8	16	2	9	3	3	2	3	
129	2	8	1	6	2	2	0	1	
130	5	11	2	7	2	3	0	3	
131	3	10	2	6	2	4	1	1	
132	11	16	2	7	3	2	1	2	
133	4	9	1	6	2	2	1	1	
134	5	13	1	6	3	2	0	2	
135	1	9	1	6	3	4	2	2	
136	3	10	1	5	3	2	1	2	
137	10	16	1	9	2	2	0	2	
138	11	16	2	8	2	3	1	3	
139	2	10	1	5	3	3	0	3	
140	7	13	1	7	2	2	2	3	
141	1	8	2	7	2	2	2	3	
142	6	14	2	6	3	3	2	3	
143	11	16	1	7	3	4	1	1	
144	8	16	2	5	3	4	1	2	
145	3	10	2	8	2	2	2	3	
146	4	10	1	6	2	4	1	3	
147	7	13	1	9	2	3	2	2	
148	11	16	1	7	2	2	2	3	
149	11	16	1	9	3	2	2	1	
150	10	16	2	8	3	2	2	3	
151	4	10	2	9	2	3	2	1	
152	0	7	1	7	3	3	0	2	
153	1	10	2	7	3	4	0	1	
154	10	16	2	5	2	4	2	1	
155	6	13	1	7	3	2	2	3	
156	2	10	1	6	3	3	1	1	
157	11	16	1	5	3	2	2	2	
158	3	11	1	9	3	2	2	2	
159	9	16	1	8	3	2	1	2	
160	4	12	2	5	3	3	1	3	
161	8	16	1	6	3	4	1	2	
162	10	16	2	9	2	3	0	3	
163	6	13	1	8	3	2	2	2	
end{Tasks}
