begin{nbTrucks}
161
end{nbTrucks}
begin{nbDocks}
42
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
35
end{nbResourcePersonel}
begin{nbResourceEquipment}
11
end{nbResourceEquipment}
begin{nbResourceVehicule}
14
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
73	1	7	2	8	2	3	1	3	
74	8	16	2	8	3	2	2	2	
75	11	16	2	5	3	4	2	1	
76	6	13	2	5	2	2	1	3	
77	3	10	1	5	3	2	0	3	
78	2	8	2	7	2	2	2	2	
79	2	10	1	5	3	4	0	3	
80	6	15	2	6	3	4	0	1	
81	3	12	2	5	3	4	2	2	
82	3	11	1	8	3	3	2	1	
83	2	7	1	6	2	3	0	2	
84	4	10	1	7	2	2	1	2	
85	1	7	1	7	2	2	1	3	
86	3	8	1	9	2	4	1	2	
87	4	12	1	6	3	3	1	2	
88	4	10	2	8	2	3	0	2	
89	6	15	2	8	3	4	0	3	
90	4	10	2	9	2	3	2	3	
91	10	16	1	7	3	4	1	3	
92	11	16	2	6	2	4	2	2	
93	3	8	1	7	2	4	0	2	
94	5	12	2	6	2	3	1	1	
95	10	16	1	8	3	3	1	3	
96	10	16	1	9	2	3	0	3	
97	1	7	2	9	2	2	0	1	
98	7	13	1	8	2	3	2	1	
99	8	13	1	6	2	3	1	3	
100	7	13	2	5	2	2	1	2	
101	1	6	1	9	2	3	1	3	
102	6	12	1	6	2	4	0	1	
103	0	8	2	8	3	4	2	2	
104	5	14	2	9	3	3	1	3	
105	1	8	1	8	3	3	0	3	
106	8	16	2	5	3	2	1	2	
107	6	15	2	6	3	2	2	2	
108	1	10	2	5	3	2	2	1	
109	1	9	1	5	3	2	1	3	
110	0	5	1	5	2	3	2	2	
111	1	9	1	6	3	4	2	3	
112	2	8	2	5	2	4	1	1	
113	8	15	1	9	3	2	0	2	
114	4	11	1	6	3	2	2	3	
115	9	16	2	8	3	3	2	1	
116	8	14	2	5	2	4	1	3	
117	4	10	1	8	2	2	0	3	
118	5	11	2	8	2	4	0	1	
119	1	10	2	7	3	2	1	2	
120	7	14	2	7	2	3	1	1	
121	11	16	2	6	2	4	2	1	
122	7	13	1	8	2	2	0	3	
123	11	16	2	7	3	4	2	1	
124	2	9	1	7	3	2	2	3	
125	0	7	1	6	3	2	2	2	
126	1	10	2	7	3	2	2	2	
127	3	9	2	5	2	3	2	1	
128	7	15	2	9	3	3	2	3	
129	9	16	2	6	3	3	1	3	
130	1	6	1	5	2	4	1	2	
131	6	15	2	7	3	4	1	3	
132	4	11	1	5	3	2	1	3	
133	0	7	1	8	3	4	2	3	
134	9	16	1	5	3	2	1	1	
135	11	16	1	6	3	2	2	1	
136	6	12	2	8	2	3	0	2	
137	0	7	1	9	3	2	0	3	
138	1	9	2	7	3	2	1	1	
139	7	13	1	8	2	3	0	2	
140	5	14	2	6	3	4	2	1	
141	8	16	2	5	3	3	2	2	
142	9	16	1	5	3	4	1	3	
143	6	12	1	7	2	4	1	3	
144	6	14	2	8	3	4	0	2	
145	10	15	1	6	2	3	0	3	
146	2	9	2	8	2	4	2	3	
147	4	11	2	9	2	4	0	2	
148	11	16	1	9	2	4	0	2	
149	5	12	2	7	2	4	2	2	
150	7	13	2	8	2	2	0	3	
151	0	7	1	5	3	4	1	2	
152	3	11	1	8	3	2	1	3	
153	0	7	2	7	2	4	0	2	
154	6	14	2	7	3	2	2	2	
155	8	15	1	7	3	4	0	1	
156	10	16	1	8	3	2	1	3	
157	2	10	2	7	3	3	2	1	
158	5	12	1	9	3	4	0	1	
159	10	16	1	6	3	3	2	2	
160	9	16	2	9	3	4	1	2	
161	11	16	2	7	2	4	1	2	
end{Tasks}
