begin{nbTrucks}
159
end{nbTrucks}
begin{nbDocks}
38
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
32
end{nbResourcePersonel}
begin{nbResourceEquipment}
10
end{nbResourceEquipment}
begin{nbResourceVehicule}
13
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
42	9	14	1	7	2	3	2	3	
43	2	10	2	6	3	3	2	3	
44	8	15	2	5	2	3	1	1	
45	5	13	1	5	3	4	0	1	
46	7	12	1	8	2	3	2	1	
47	8	13	1	8	2	3	2	3	
48	7	14	1	8	3	4	0	2	
49	0	7	1	6	3	3	2	2	
50	8	13	1	7	2	4	2	1	
51	0	9	2	9	3	2	0	3	
52	6	13	1	7	3	4	2	2	
53	4	12	1	5	3	4	2	3	
54	0	9	2	8	3	3	1	3	
55	10	16	2	6	2	3	1	2	
56	7	14	1	9	3	4	0	3	
57	0	5	1	6	2	3	0	3	
58	11	16	2	9	2	2	0	1	
59	9	16	1	5	3	2	0	2	
60	6	14	1	9	3	2	0	3	
61	10	16	1	6	3	4	2	3	
62	2	8	1	5	2	4	0	1	
63	3	11	1	7	3	3	2	2	
64	7	12	1	6	2	4	1	3	
65	5	13	1	8	3	2	2	2	
66	11	16	2	7	2	4	1	2	
67	6	11	1	7	2	2	1	1	
68	5	11	1	8	2	3	1	1	
69	5	13	2	7	3	3	0	2	
70	3	12	2	8	3	3	0	2	
71	3	9	2	7	2	3	1	1	
72	4	12	2	6	3	4	1	2	
73	4	10	1	8	2	2	0	3	
74	9	14	1	6	2	3	1	3	
75	11	16	1	8	2	4	1	2	
76	3	12	2	5	3	4	1	3	
77	7	14	1	5	3	3	0	3	
78	1	9	2	7	3	2	0	3	
79	6	14	1	5	3	4	1	1	
80	3	11	2	8	3	4	2	2	
81	4	12	1	7	3	4	1	2	
82	9	16	1	9	3	3	0	1	
83	2	8	1	6	2	3	2	1	
84	8	16	1	7	3	2	2	2	
85	11	16	1	9	3	3	2	2	
86	1	7	2	9	2	2	0	3	
87	7	13	1	5	2	4	1	1	
88	8	15	1	8	3	4	0	3	
89	0	6	2	5	2	3	2	3	
90	8	16	1	6	3	3	1	3	
91	7	13	2	6	2	3	1	2	
92	9	16	1	8	3	3	0	1	
93	11	16	2	8	2	3	0	2	
94	0	8	2	5	3	4	2	1	
95	10	15	1	6	2	2	1	2	
96	10	16	2	7	2	2	2	1	
97	3	10	1	7	3	2	2	1	
98	9	16	1	6	3	4	2	1	
99	1	7	1	6	2	3	0	2	
100	0	5	1	6	2	4	1	3	
101	6	14	2	8	3	3	0	3	
102	11	16	2	9	2	2	1	2	
103	7	12	1	5	2	2	0	3	
104	10	16	1	8	3	2	0	3	
105	7	15	2	9	3	2	1	2	
106	6	13	1	9	3	2	0	1	
107	5	11	2	8	2	4	1	1	
108	4	12	2	5	3	3	2	3	
109	1	7	1	6	2	2	2	2	
110	2	9	1	9	3	2	1	1	
111	10	16	2	7	3	4	2	2	
112	1	10	2	6	3	3	2	3	
113	2	7	1	5	2	2	1	2	
114	3	11	1	6	3	3	0	2	
115	4	12	1	8	3	2	0	1	
116	5	13	2	6	3	4	1	1	
117	7	14	2	6	2	2	0	3	
118	7	15	2	9	3	2	1	3	
119	5	12	1	5	3	3	0	2	
120	10	16	2	5	2	3	0	1	
121	3	9	2	7	2	4	2	1	
122	5	11	2	8	2	3	1	2	
123	7	12	1	8	2	2	0	1	
124	5	11	2	7	2	4	0	2	
125	8	14	1	6	2	3	0	1	
126	4	13	2	7	3	4	2	3	
127	10	15	1	8	2	2	1	3	
128	0	6	2	9	2	2	1	3	
129	7	13	1	6	2	3	0	2	
130	11	16	2	6	3	2	2	1	
131	8	15	1	6	3	2	0	2	
132	11	16	1	6	2	3	1	3	
133	8	14	1	5	2	2	1	2	
134	7	13	1	8	2	4	2	1	
135	3	12	2	9	3	3	2	3	
136	6	14	1	6	3	4	1	3	
137	9	16	1	5	3	3	2	2	
138	4	11	1	7	3	2	2	1	
139	4	9	1	6	2	4	1	1	
140	7	13	2	8	2	4	2	1	
141	6	12	1	5	2	2	0	3	
142	3	9	1	8	2	2	1	1	
143	5	10	1	7	2	3	2	2	
144	1	9	1	8	3	2	0	1	
145	7	14	2	8	2	2	1	3	
146	7	13	1	7	2	4	0	1	
147	0	6	2	7	2	2	2	1	
148	7	13	2	8	2	2	0	3	
149	8	16	2	9	3	3	0	3	
150	7	13	1	8	2	2	1	1	
151	0	9	2	9	3	3	0	3	
152	3	11	1	6	3	4	0	1	
153	9	16	2	5	3	2	2	1	
154	7	12	1	8	2	2	1	3	
155	8	13	1	9	2	4	0	3	
156	11	16	2	7	2	4	0	2	
157	8	16	2	7	3	2	2	2	
158	8	16	2	7	3	2	0	2	
159	0	6	1	6	2	4	2	2	
end{Tasks}
