begin{nbTrucks}
156
end{nbTrucks}
begin{nbDocks}
32
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
27
end{nbResourcePersonel}
begin{nbResourceEquipment}
8
end{nbResourceEquipment}
begin{nbResourceVehicule}
11
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
76	1	7	1	6	2	3	0	3	
77	10	15	1	8	2	2	2	1	
78	8	14	1	6	2	3	0	2	
79	6	15	2	9	3	3	2	2	
80	6	11	1	5	2	4	2	1	
81	1	9	2	7	3	2	2	2	
82	10	16	2	5	3	2	2	1	
83	8	16	1	9	3	3	2	2	
84	10	16	2	5	3	2	1	3	
85	5	11	2	9	2	3	1	1	
86	3	11	1	9	3	2	0	2	
87	11	16	2	5	2	4	2	2	
88	4	13	2	8	3	4	0	1	
89	4	10	1	8	2	4	2	2	
90	4	12	1	6	3	3	0	2	
91	4	13	2	9	3	4	1	2	
92	6	13	2	6	2	4	2	1	
93	8	14	2	9	2	3	1	3	
94	2	7	1	9	2	2	2	3	
95	10	16	2	8	2	2	0	2	
96	7	14	1	9	3	4	1	1	
97	8	14	1	8	2	2	1	3	
98	3	12	2	7	3	4	0	2	
99	5	11	1	7	2	2	1	2	
100	3	11	1	5	3	4	0	1	
101	9	16	2	8	3	4	1	2	
102	3	10	2	5	2	4	0	2	
103	3	12	2	7	3	4	0	1	
104	8	14	2	6	2	3	0	1	
105	5	14	2	8	3	3	1	1	
106	8	16	1	5	3	2	0	2	
107	4	11	1	7	3	2	0	2	
108	3	8	1	7	2	4	1	1	
109	2	7	1	7	2	3	1	1	
110	5	11	1	8	2	2	1	1	
111	4	12	1	7	3	2	2	3	
112	1	9	2	7	3	3	0	1	
113	7	14	2	7	2	2	0	1	
114	11	16	2	5	3	2	2	3	
115	2	8	1	8	2	3	2	1	
116	7	14	2	5	2	4	0	2	
117	1	9	2	6	3	3	0	2	
118	6	13	2	7	2	2	2	3	
119	5	13	1	8	3	2	1	2	
120	4	10	2	6	2	2	2	2	
121	0	6	2	8	2	3	2	2	
122	6	14	1	7	3	3	1	3	
123	3	11	2	8	3	4	0	2	
124	9	16	1	7	3	4	0	2	
125	1	9	2	5	3	3	2	1	
126	0	6	1	5	2	3	2	2	
127	7	13	2	9	2	4	1	3	
128	2	9	2	7	2	3	1	3	
129	1	9	1	6	3	3	1	2	
130	0	9	2	8	3	4	0	3	
131	5	14	2	7	3	3	1	2	
132	3	12	2	7	3	4	1	3	
133	2	8	1	8	2	3	0	2	
134	5	12	2	6	2	4	0	3	
135	5	12	1	8	3	4	0	2	
136	10	16	2	6	2	2	0	2	
137	10	16	1	6	3	2	2	1	
138	2	8	2	5	2	3	1	2	
139	8	13	1	5	2	2	2	1	
140	11	16	2	5	2	2	0	3	
141	9	16	1	5	3	2	0	1	
142	3	9	2	8	2	2	1	1	
143	8	16	2	5	3	3	0	2	
144	4	12	1	7	3	2	1	3	
145	0	7	2	7	2	4	1	2	
146	5	12	2	7	2	3	2	2	
147	10	16	1	5	3	3	1	3	
148	1	8	2	7	2	4	1	1	
149	4	10	1	6	2	4	1	1	
150	5	12	1	5	3	2	0	3	
151	3	12	2	6	3	2	1	1	
152	6	13	1	8	3	4	0	2	
153	6	13	2	5	2	3	1	2	
154	11	16	2	7	3	3	2	3	
155	10	16	2	5	3	4	0	3	
156	9	16	2	8	3	4	0	3	
end{Tasks}
