begin{nbTrucks}
184
end{nbTrucks}
begin{nbDocks}
48
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
40
end{nbResourcePersonel}
begin{nbResourceEquipment}
12
end{nbResourceEquipment}
begin{nbResourceVehicule}
16
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
154	4	12	1	9	3	4	1	3	
155	3	9	2	6	2	2	0	2	
156	1	7	1	6	2	3	0	3	
157	6	15	2	5	3	4	1	1	
158	2	10	2	9	3	4	1	1	
159	3	11	2	5	3	4	2	3	
160	5	13	2	8	3	4	0	1	
161	2	9	2	7	2	2	1	3	
162	5	13	1	7	3	3	2	2	
163	5	13	2	6	3	2	2	1	
164	1	8	1	9	3	4	1	2	
165	10	16	2	5	2	3	0	2	
166	6	12	1	7	2	4	1	2	
167	5	12	1	5	3	3	2	1	
168	7	14	1	8	3	2	0	2	
169	9	16	2	5	3	2	1	3	
170	6	12	2	5	2	3	2	3	
171	10	16	1	7	2	4	1	2	
172	10	15	1	9	2	2	0	1	
173	4	11	2	9	2	2	1	3	
174	5	13	1	9	3	4	0	1	
175	9	15	2	5	2	4	0	3	
176	9	15	1	6	2	2	0	1	
177	8	14	2	8	2	2	0	3	
178	7	15	2	8	3	2	0	2	
179	5	10	1	6	2	4	1	3	
180	1	9	2	7	3	3	1	2	
181	9	16	2	5	3	3	1	2	
182	5	10	1	8	2	2	2	1	
183	5	14	2	5	3	2	0	1	
184	11	16	2	6	3	4	0	1	
end{Tasks}
