begin{nbTrucks}
145
end{nbTrucks}
begin{nbDocks}
30
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
25
end{nbResourcePersonel}
begin{nbResourceEquipment}
8
end{nbResourceEquipment}
begin{nbResourceVehicule}
10
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
94	9	15	2	8	2	4	2	2	
95	9	16	1	7	3	2	2	2	
96	9	14	1	5	2	3	0	1	
97	3	10	2	8	2	3	1	1	
98	2	7	1	8	2	2	1	3	
99	11	16	1	9	3	4	1	1	
100	11	16	1	6	3	4	2	2	
101	4	10	1	9	2	3	0	1	
102	2	9	1	5	3	3	0	1	
103	6	14	1	5	3	3	0	3	
104	5	11	1	7	2	4	0	3	
105	2	11	2	7	3	3	0	3	
106	0	6	1	7	2	2	2	2	
107	11	16	2	7	3	4	1	2	
108	9	15	2	6	2	3	2	2	
109	1	8	2	7	2	3	2	1	
110	0	6	2	5	2	3	1	2	
111	8	16	1	6	3	2	0	1	
112	3	11	1	9	3	4	1	3	
113	7	15	1	8	3	3	2	3	
114	0	6	2	6	2	2	0	1	
115	10	16	2	6	3	2	1	3	
116	6	12	1	7	2	3	0	1	
117	2	10	1	9	3	3	0	1	
118	5	11	2	9	2	2	1	2	
119	5	12	2	5	2	4	0	1	
120	3	12	2	7	3	3	2	2	
121	6	13	2	9	2	3	0	2	
122	5	12	2	6	2	4	0	1	
123	0	7	1	5	3	3	0	2	
124	11	16	1	9	3	3	0	3	
125	8	15	2	7	2	4	1	2	
126	2	8	2	8	2	4	0	2	
127	9	16	1	7	3	3	2	3	
128	7	13	2	9	2	2	0	2	
129	5	13	1	8	3	4	0	1	
130	9	16	2	9	3	4	0	2	
131	8	16	2	7	3	2	1	1	
132	5	11	1	9	2	4	1	2	
133	3	9	1	5	2	2	2	1	
134	5	14	2	5	3	2	2	1	
135	0	9	2	7	3	2	0	3	
136	10	16	2	8	3	4	1	1	
137	8	14	1	6	2	2	1	2	
138	9	16	2	9	3	2	1	1	
139	9	16	1	8	3	3	1	2	
140	9	15	2	9	2	4	1	3	
141	4	12	1	9	3	2	1	3	
142	5	13	2	5	3	3	1	3	
143	8	13	1	7	2	4	2	1	
144	5	12	1	7	3	2	1	3	
145	4	12	1	7	3	2	2	1	
end{Tasks}
