begin{nbTrucks}
196
end{nbTrucks}
begin{nbDocks}
52
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
44
end{nbResourcePersonel}
begin{nbResourceEquipment}
13
end{nbResourceEquipment}
begin{nbResourceVehicule}
18
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
82	2	11	2	7	3	4	1	1	
83	3	9	2	7	2	4	2	2	
84	8	14	2	9	2	3	2	2	
85	9	15	1	6	2	4	0	2	
86	5	12	1	8	3	4	1	2	
87	3	9	1	9	2	3	0	2	
88	4	12	2	6	3	4	2	2	
89	2	9	2	6	2	2	0	1	
90	6	15	2	9	3	3	2	3	
91	0	6	1	5	2	4	0	1	
92	11	16	2	8	3	3	1	1	
93	2	9	1	8	3	2	1	2	
94	0	8	2	7	3	4	2	3	
95	1	8	1	6	3	2	0	1	
96	2	9	2	6	2	4	0	1	
97	5	11	1	6	2	3	2	1	
98	6	11	1	7	2	4	1	1	
99	3	12	2	7	3	4	0	3	
100	2	8	1	8	2	3	0	1	
101	6	12	1	5	2	2	2	3	
102	5	11	2	6	2	4	0	1	
103	8	16	2	7	3	3	2	2	
104	4	11	2	8	2	3	2	1	
105	8	16	2	8	3	4	2	3	
106	6	12	2	6	2	3	0	2	
107	0	8	2	8	3	3	0	1	
108	1	8	1	6	3	2	0	2	
109	0	8	2	9	3	4	0	3	
110	4	10	1	6	2	2	0	1	
111	10	16	2	8	2	4	2	2	
112	7	14	2	7	2	2	0	3	
113	0	8	1	9	3	3	0	2	
114	11	16	1	7	3	3	0	3	
115	1	7	1	6	2	2	2	1	
116	6	14	1	6	3	4	2	3	
117	0	5	1	8	2	4	1	2	
118	1	10	2	5	3	2	0	2	
119	7	15	2	6	3	4	0	1	
120	11	16	2	7	3	3	0	1	
121	5	12	1	7	3	4	0	1	
122	9	15	2	5	2	2	0	1	
123	0	5	1	5	2	3	2	3	
124	11	16	2	9	3	2	2	1	
125	9	16	2	8	2	2	0	2	
126	1	7	1	9	2	4	1	1	
127	10	16	1	8	3	3	1	2	
128	8	14	1	9	2	4	2	3	
129	1	7	1	5	2	3	1	1	
130	5	12	2	6	2	4	0	3	
131	8	14	1	8	2	3	1	3	
132	8	16	1	8	3	4	1	1	
133	11	16	2	5	2	2	0	1	
134	0	7	1	5	3	2	2	3	
135	6	14	2	5	3	2	1	1	
136	7	14	2	5	2	4	0	1	
137	4	9	1	5	2	2	2	3	
138	1	7	1	5	2	3	2	1	
139	6	14	1	7	3	3	1	2	
140	0	6	1	9	2	2	2	3	
141	8	13	1	7	2	4	2	1	
142	7	14	2	6	2	2	1	2	
143	7	13	1	9	2	3	0	2	
144	4	11	2	9	2	2	2	1	
145	9	16	2	6	2	3	0	1	
146	2	11	2	7	3	4	2	2	
147	6	12	2	5	2	2	1	2	
148	2	9	2	9	2	3	2	1	
149	9	14	1	7	2	4	0	3	
150	2	8	1	6	2	2	0	2	
151	11	16	2	6	2	4	1	1	
152	10	16	2	8	3	2	0	2	
153	5	13	1	7	3	4	1	3	
154	5	10	1	7	2	2	0	1	
155	1	9	2	9	3	2	1	2	
156	6	14	1	8	3	2	2	2	
157	1	7	2	9	2	2	2	1	
158	10	15	1	5	2	3	2	1	
159	11	16	1	6	3	3	2	1	
160	5	10	1	7	2	3	1	1	
161	0	7	1	9	3	2	2	1	
162	3	11	2	8	3	4	1	1	
163	11	16	1	9	3	2	0	2	
164	7	15	2	7	3	4	0	3	
165	7	12	1	6	2	3	1	1	
166	4	12	1	5	3	2	2	2	
167	9	15	2	5	2	2	2	1	
168	7	14	1	8	3	4	2	2	
169	7	13	1	6	2	3	2	2	
170	6	15	2	9	3	2	1	1	
171	10	16	1	7	3	4	0	2	
172	3	11	1	7	3	4	1	3	
173	1	6	1	5	2	3	2	3	
174	10	16	1	7	2	4	2	3	
175	4	12	1	5	3	3	1	1	
176	9	16	2	5	3	4	2	2	
177	11	16	2	5	3	3	0	2	
178	11	16	1	7	2	4	2	1	
179	10	16	1	8	3	3	0	3	
180	4	9	1	7	2	3	0	1	
181	11	16	1	5	3	3	2	3	
182	9	16	2	8	3	4	0	3	
183	1	10	2	5	3	3	0	3	
184	8	16	2	8	3	2	1	1	
185	2	11	2	6	3	3	1	3	
186	8	15	2	9	2	2	0	3	
187	11	16	1	5	2	4	0	1	
188	4	12	2	5	3	4	1	1	
189	8	13	1	6	2	3	0	1	
190	10	16	1	5	3	2	1	3	
191	4	10	1	6	2	4	1	1	
192	4	10	1	9	2	4	0	2	
193	5	10	1	7	2	2	1	2	
194	7	13	2	5	2	3	0	1	
195	8	14	2	6	2	4	1	3	
196	3	8	1	5	2	4	1	2	
end{Tasks}
