begin{nbTrucks}
139
end{nbTrucks}
begin{nbDocks}
38
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
32
end{nbResourcePersonel}
begin{nbResourceEquipment}
10
end{nbResourceEquipment}
begin{nbResourceVehicule}
13
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
116	3	11	1	7	3	3	0	1	
117	8	14	1	8	2	4	2	2	
118	3	9	1	8	2	3	2	1	
119	3	8	1	9	2	3	2	1	
120	5	12	2	8	2	2	0	1	
121	11	16	2	9	3	3	0	1	
122	8	16	1	6	3	4	0	2	
123	10	16	2	9	3	4	1	1	
124	11	16	1	5	2	3	2	1	
125	1	7	2	9	2	3	2	1	
126	6	13	1	7	3	2	1	2	
127	6	14	2	6	3	3	1	1	
128	7	15	1	7	3	4	0	3	
129	11	16	1	7	3	3	0	2	
130	5	14	2	9	3	2	2	1	
131	9	16	2	7	3	3	2	1	
132	9	15	1	5	2	2	0	2	
133	3	9	1	6	2	4	0	2	
134	3	12	2	5	3	2	0	1	
135	8	13	1	8	2	3	2	2	
136	4	9	1	5	2	2	1	2	
137	5	12	2	9	2	3	2	2	
138	11	16	1	8	2	4	1	2	
139	7	13	1	6	2	2	1	3	
end{Tasks}
