begin{nbTrucks}
191
end{nbTrucks}
begin{nbDocks}
52
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
44
end{nbResourcePersonel}
begin{nbResourceEquipment}
13
end{nbResourceEquipment}
begin{nbResourceVehicule}
18
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
121	5	12	1	6	3	4	0	1	
122	2	9	1	5	3	3	1	2	
123	1	7	2	9	2	2	2	2	
124	6	14	1	6	3	4	2	1	
125	3	12	2	9	3	4	0	1	
126	2	8	1	5	2	2	2	2	
127	4	10	2	7	2	3	0	3	
128	4	10	2	6	2	2	2	3	
129	11	16	1	6	2	3	2	2	
130	8	16	2	7	3	3	2	1	
131	11	16	2	6	2	3	0	3	
132	11	16	2	6	2	2	0	3	
133	2	8	2	8	2	2	2	2	
134	1	8	2	8	2	2	2	2	
135	11	16	1	5	2	4	0	2	
136	4	11	2	8	2	3	2	3	
137	1	6	1	8	2	2	0	2	
138	0	6	2	6	2	4	0	1	
139	3	10	1	5	3	4	2	3	
140	7	14	2	9	2	2	2	3	
141	2	10	1	8	3	3	2	2	
142	6	11	1	5	2	3	2	1	
143	7	16	2	8	3	4	0	2	
144	3	11	2	6	3	2	1	1	
145	9	15	1	5	2	3	0	2	
146	2	8	2	5	2	3	2	1	
147	7	15	1	7	3	3	0	2	
148	6	12	1	7	2	4	2	3	
149	5	12	2	9	2	3	0	2	
150	2	8	1	8	2	3	2	1	
151	0	8	2	6	3	3	1	1	
152	11	16	2	5	3	2	2	2	
153	4	11	1	9	3	2	0	2	
154	7	12	1	9	2	4	1	1	
155	7	15	1	5	3	2	0	1	
156	5	13	1	9	3	4	0	3	
157	2	11	2	8	3	3	2	2	
158	5	12	2	9	2	4	2	2	
159	10	16	2	8	2	4	1	2	
160	3	11	2	8	3	2	1	2	
161	2	10	1	7	3	2	2	2	
162	11	16	2	7	2	3	2	1	
163	8	14	2	9	2	3	1	1	
164	7	16	2	5	3	4	2	2	
165	8	15	1	9	3	3	1	1	
166	1	9	2	5	3	2	0	1	
167	6	12	1	7	2	2	2	1	
168	10	16	2	6	3	4	1	3	
169	9	16	1	7	3	4	2	2	
170	1	8	2	8	2	4	0	1	
171	6	11	1	8	2	2	1	2	
172	4	10	1	6	2	3	2	2	
173	9	15	1	9	2	4	0	3	
174	3	12	2	5	3	4	1	2	
175	6	13	2	7	2	2	0	2	
176	6	13	1	5	3	2	2	3	
177	11	16	2	9	3	4	0	1	
178	7	13	2	5	2	3	0	2	
179	4	9	1	7	2	3	1	1	
180	11	16	2	5	2	3	1	1	
181	5	13	1	5	3	2	0	3	
182	0	7	2	6	2	3	0	1	
183	4	13	2	9	3	4	0	3	
184	6	15	2	8	3	4	1	1	
185	2	7	1	9	2	4	2	3	
186	6	13	1	8	3	2	0	3	
187	1	8	2	7	2	4	2	3	
188	11	16	1	5	3	3	0	1	
189	1	9	2	5	3	3	1	1	
190	11	16	2	5	3	3	2	3	
191	2	9	1	6	3	3	2	3	
end{Tasks}
