begin{nbTrucks}
136
end{nbTrucks}
begin{nbDocks}
42
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
35
end{nbResourcePersonel}
begin{nbResourceEquipment}
11
end{nbResourceEquipment}
begin{nbResourceVehicule}
14
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
51	2	9	1	6	3	3	0	2	
52	10	15	1	8	2	2	2	1	
53	9	15	2	8	2	3	2	3	
54	0	6	1	8	2	4	2	1	
55	1	7	1	9	2	3	2	3	
56	3	10	2	9	2	3	0	1	
57	6	14	1	8	3	3	0	1	
58	2	11	2	5	3	4	1	2	
59	7	15	2	5	3	3	1	3	
60	9	16	2	5	3	3	1	3	
61	11	16	1	5	3	3	2	3	
62	2	10	1	9	3	4	1	2	
63	11	16	1	6	2	3	2	3	
64	5	11	2	8	2	2	1	3	
65	10	16	2	5	2	3	0	2	
66	3	9	1	6	2	4	1	2	
67	4	11	1	8	3	4	0	2	
68	2	10	2	9	3	4	2	2	
69	10	16	2	6	2	3	2	1	
70	9	14	1	6	2	3	0	3	
71	9	16	1	9	3	3	1	1	
72	3	11	1	8	3	2	2	3	
73	5	11	2	6	2	2	0	2	
74	5	14	2	9	3	2	0	2	
75	6	14	1	9	3	2	0	2	
76	7	13	2	6	2	4	1	3	
77	0	8	1	6	3	4	0	1	
78	8	14	1	6	2	2	2	3	
79	3	8	1	9	2	2	1	1	
80	0	8	2	5	3	2	2	2	
81	6	14	2	7	3	2	0	2	
82	6	12	1	9	2	4	1	3	
83	1	10	2	9	3	4	2	2	
84	1	7	2	5	2	2	2	1	
85	10	16	2	5	2	2	0	3	
86	5	14	2	8	3	4	1	3	
87	1	10	2	8	3	4	1	3	
88	2	10	1	6	3	2	0	2	
89	1	8	2	6	2	3	2	2	
90	7	14	1	8	3	2	0	3	
91	3	9	1	7	2	4	2	1	
92	2	10	1	7	3	3	0	3	
93	0	8	2	5	3	3	0	2	
94	5	12	1	5	3	4	2	2	
95	6	11	1	5	2	4	1	3	
96	0	7	2	8	2	3	2	1	
97	3	10	2	5	2	3	1	1	
98	6	15	2	6	3	4	0	3	
99	10	16	2	9	3	4	2	1	
100	0	8	2	5	3	2	0	2	
101	4	11	1	7	3	3	0	1	
102	7	12	1	6	2	4	2	3	
103	10	16	1	5	2	4	2	3	
104	0	6	2	7	2	3	0	2	
105	5	14	2	7	3	2	0	1	
106	5	12	2	5	2	4	2	2	
107	6	15	2	7	3	4	2	3	
108	1	10	2	5	3	3	2	2	
109	8	14	2	6	2	3	0	3	
110	0	7	1	7	3	3	2	3	
111	3	8	1	7	2	4	0	3	
112	4	10	2	5	2	2	2	2	
113	3	9	1	8	2	2	2	1	
114	5	12	2	7	2	4	0	1	
115	7	13	2	5	2	3	0	2	
116	9	15	1	6	2	3	0	3	
117	5	13	1	7	3	2	0	2	
118	7	15	1	8	3	2	2	2	
119	0	8	2	7	3	3	2	2	
120	11	16	2	8	3	2	2	1	
121	9	15	1	8	2	2	1	1	
122	11	16	2	9	3	4	0	1	
123	4	11	2	8	2	3	2	3	
124	2	9	2	9	2	3	2	1	
125	6	14	2	6	3	4	1	1	
126	6	14	2	7	3	4	2	2	
127	8	15	1	6	3	3	1	2	
128	1	7	2	6	2	3	2	3	
129	8	16	2	9	3	4	1	3	
130	0	8	2	9	3	2	0	2	
131	5	12	1	7	3	4	0	1	
132	0	9	2	7	3	2	1	3	
133	10	16	1	5	2	3	1	2	
134	11	16	2	5	2	3	1	2	
135	9	16	2	8	2	4	2	1	
136	3	11	1	8	3	2	1	3	
end{Tasks}
