begin{nbTrucks}
173
end{nbTrucks}
begin{nbDocks}
56
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
47
end{nbResourcePersonel}
begin{nbResourceEquipment}
14
end{nbResourceEquipment}
begin{nbResourceVehicule}
19
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
74	6	13	1	8	3	3	1	3	
75	1	9	1	8	3	4	1	1	
76	5	11	1	6	2	2	0	1	
77	7	13	2	6	2	2	1	3	
78	11	16	1	5	3	3	1	3	
79	5	14	2	6	3	2	2	3	
80	4	11	2	8	2	2	1	1	
81	0	9	2	6	3	4	2	2	
82	0	7	2	8	2	3	1	3	
83	11	16	1	5	3	2	1	2	
84	7	13	2	7	2	3	0	3	
85	0	8	2	5	3	4	1	1	
86	10	16	1	8	3	4	2	2	
87	3	10	1	9	3	4	0	2	
88	4	12	2	7	3	2	2	2	
89	8	16	2	6	3	3	1	1	
90	9	16	2	5	3	3	0	1	
91	1	7	2	7	2	4	2	1	
92	2	8	2	8	2	3	2	3	
93	4	13	2	8	3	4	1	1	
94	3	12	2	5	3	3	2	1	
95	7	14	2	6	2	2	0	2	
96	11	16	1	6	3	2	0	1	
97	5	13	1	8	3	2	0	1	
98	8	13	1	8	2	2	2	2	
99	8	16	2	6	3	3	2	3	
100	2	9	1	6	3	3	2	2	
101	3	9	2	8	2	2	0	2	
102	0	8	1	9	3	2	1	2	
103	5	14	2	6	3	2	0	1	
104	5	11	1	5	2	4	1	1	
105	11	16	2	6	2	3	0	1	
106	3	10	1	8	3	3	0	1	
107	11	16	1	9	3	3	1	2	
108	6	14	2	9	3	2	1	3	
109	11	16	1	8	3	2	1	3	
110	11	16	1	6	2	4	1	1	
111	2	8	1	9	2	4	0	1	
112	3	10	2	9	2	4	1	3	
113	11	16	2	8	3	3	2	1	
114	11	16	2	6	2	4	2	1	
115	1	9	2	6	3	4	2	3	
116	5	13	2	7	3	3	1	2	
117	2	11	2	8	3	4	0	2	
118	0	9	2	9	3	4	0	1	
119	6	14	1	7	3	2	1	1	
120	2	10	2	5	3	4	2	3	
121	4	11	2	5	2	3	0	1	
122	4	13	2	8	3	4	0	3	
123	1	7	2	6	2	2	1	3	
124	7	13	1	5	2	2	0	3	
125	0	6	1	9	2	3	2	2	
126	7	13	1	5	2	3	1	1	
127	2	11	2	5	3	2	2	3	
128	3	11	1	8	3	3	0	2	
129	11	16	1	9	2	2	0	1	
130	7	14	2	7	2	3	1	1	
131	3	11	2	7	3	4	1	1	
132	1	8	1	5	3	2	2	2	
133	0	6	2	8	2	4	2	3	
134	0	7	2	6	2	3	1	2	
135	1	9	2	5	3	3	1	3	
136	3	9	1	7	2	3	0	2	
137	0	5	1	5	2	3	1	3	
138	6	14	1	6	3	3	0	3	
139	2	11	2	9	3	3	1	3	
140	5	11	1	6	2	2	0	2	
141	3	10	2	7	2	4	1	2	
142	2	8	2	9	2	4	2	3	
143	7	13	1	6	2	2	1	2	
144	11	16	1	6	2	4	1	1	
145	11	16	2	8	3	4	1	1	
146	10	16	2	5	2	2	1	1	
147	9	15	2	8	2	2	1	2	
148	11	16	1	9	3	2	0	2	
149	6	13	2	6	2	2	0	3	
150	1	10	2	5	3	2	0	2	
151	4	12	1	7	3	4	2	2	
152	2	8	2	9	2	3	0	1	
153	7	16	2	8	3	4	0	1	
154	2	11	2	7	3	4	1	3	
155	1	6	1	7	2	2	1	1	
156	1	10	2	8	3	2	1	1	
157	2	8	1	9	2	2	2	3	
158	10	16	2	6	2	2	2	1	
159	11	16	1	5	3	2	2	3	
160	1	7	2	9	2	2	0	3	
161	3	11	1	5	3	3	2	3	
162	9	15	2	5	2	4	0	3	
163	0	6	1	5	2	2	2	2	
164	4	10	1	8	2	3	1	2	
165	11	16	2	5	2	3	0	2	
166	1	8	1	5	3	4	2	3	
167	0	7	2	7	2	2	2	3	
168	3	10	2	6	2	2	2	3	
169	0	6	2	7	2	4	2	2	
170	2	10	2	8	3	2	1	3	
171	6	12	2	8	2	3	0	2	
172	7	16	2	5	3	4	1	1	
173	11	16	1	9	3	3	2	2	
end{Tasks}
