begin{nbTrucks}
163
end{nbTrucks}
begin{nbDocks}
46
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
39
end{nbResourcePersonel}
begin{nbResourceEquipment}
12
end{nbResourceEquipment}
begin{nbResourceVehicule}
16
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
142	4	10	1	5	2	2	2	2	
143	2	8	1	9	2	3	0	1	
144	10	16	2	6	2	3	2	1	
145	11	16	2	6	2	2	0	2	
146	1	9	1	7	3	2	1	3	
147	9	16	2	5	3	3	0	2	
148	8	14	2	7	2	2	1	2	
149	8	15	1	6	3	3	2	3	
150	8	16	2	5	3	4	1	2	
151	2	8	2	7	2	2	1	1	
152	5	12	2	7	2	3	2	3	
153	1	7	1	9	2	3	1	1	
154	11	16	1	7	3	4	0	3	
155	3	10	1	6	3	3	2	1	
156	6	12	2	5	2	2	2	2	
157	11	16	2	6	3	4	0	3	
158	5	12	1	7	3	2	0	3	
159	3	10	2	8	2	2	2	3	
160	0	7	1	6	3	4	2	3	
161	11	16	1	8	2	4	0	3	
162	8	16	2	8	3	4	1	1	
163	9	16	1	5	3	3	0	3	
end{Tasks}
