begin{nbTrucks}
197
end{nbTrucks}
begin{nbDocks}
44
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
37
end{nbResourcePersonel}
begin{nbResourceEquipment}
11
end{nbResourceEquipment}
begin{nbResourceVehicule}
15
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
105	2	7	1	7	2	3	0	1	
106	8	13	1	6	2	4	2	2	
107	0	5	1	7	2	2	0	3	
108	0	7	2	5	2	3	1	1	
109	6	14	1	7	3	2	1	1	
110	4	10	1	7	2	2	1	2	
111	1	7	1	5	2	4	0	1	
112	8	16	2	9	3	4	1	1	
113	4	10	1	5	2	3	0	2	
114	9	16	2	7	3	4	0	2	
115	6	14	2	5	3	3	2	3	
116	3	12	2	8	3	4	1	3	
117	2	7	1	5	2	3	0	3	
118	2	8	2	7	2	4	1	1	
119	11	16	2	9	2	4	1	2	
120	11	16	1	8	2	3	0	2	
121	11	16	1	7	2	3	0	3	
122	9	15	1	9	2	4	0	3	
123	9	16	2	9	3	4	1	3	
124	8	15	1	7	3	4	1	3	
125	11	16	1	8	2	3	1	2	
126	10	16	1	8	3	3	2	2	
127	11	16	2	5	2	3	0	2	
128	4	11	1	5	3	3	1	3	
129	8	14	2	5	2	3	0	3	
130	6	14	1	6	3	2	1	1	
131	4	12	2	7	3	4	0	1	
132	3	11	2	6	3	3	1	1	
133	3	10	1	8	3	3	2	1	
134	10	16	2	6	2	2	2	3	
135	1	7	1	7	2	3	1	2	
136	10	16	2	6	3	3	0	2	
137	0	7	1	5	3	2	1	1	
138	2	10	2	6	3	3	2	2	
139	4	12	1	5	3	3	1	1	
140	9	16	2	5	3	4	1	1	
141	7	15	1	6	3	4	2	2	
142	10	16	1	6	3	2	2	1	
143	7	16	2	8	3	3	0	2	
144	7	12	1	9	2	3	0	1	
145	2	9	1	5	3	2	0	2	
146	3	10	1	9	3	2	2	3	
147	3	11	1	8	3	2	0	1	
148	7	14	2	5	2	4	2	1	
149	9	16	2	6	2	4	0	1	
150	7	15	1	9	3	3	1	3	
151	3	11	2	8	3	3	0	3	
152	0	5	1	5	2	2	2	3	
153	10	15	1	6	2	2	1	2	
154	8	16	1	9	3	2	1	1	
155	0	9	2	9	3	3	0	2	
156	9	16	1	6	3	2	1	3	
157	2	11	2	9	3	3	1	3	
158	8	14	1	9	2	3	1	3	
159	11	16	2	8	2	4	0	2	
160	9	16	2	6	2	2	0	1	
161	10	16	1	8	3	3	2	3	
162	0	5	1	5	2	2	2	3	
163	7	12	1	6	2	4	1	1	
164	10	15	1	7	2	3	1	3	
165	7	15	2	8	3	3	0	1	
166	7	13	1	6	2	2	2	1	
167	4	11	2	6	2	2	1	1	
168	4	11	2	7	2	3	2	1	
169	7	15	2	5	3	4	0	3	
170	6	13	1	7	3	4	0	1	
171	7	13	2	8	2	2	2	1	
172	4	11	2	7	2	3	2	3	
173	0	5	1	6	2	3	2	2	
174	3	10	1	7	3	3	0	3	
175	7	13	2	8	2	2	2	2	
176	6	14	1	7	3	2	1	1	
177	5	11	1	9	2	3	2	1	
178	4	10	1	7	2	3	2	3	
179	10	16	2	6	2	4	2	2	
180	0	9	2	8	3	3	2	2	
181	6	14	1	9	3	3	1	2	
182	2	11	2	8	3	4	2	3	
183	5	10	1	7	2	2	0	3	
184	2	10	2	7	3	4	0	1	
185	6	12	1	9	2	3	2	2	
186	2	11	2	8	3	4	1	1	
187	7	16	2	7	3	3	2	1	
188	6	12	1	8	2	4	0	1	
189	4	11	2	8	2	3	2	1	
190	3	10	1	7	3	3	0	1	
191	8	16	1	7	3	4	0	2	
192	5	13	1	7	3	2	2	2	
193	9	16	2	6	3	2	0	3	
194	10	16	1	9	3	4	0	2	
195	9	15	1	6	2	3	0	1	
196	1	10	2	6	3	2	2	2	
197	5	11	2	7	2	4	0	3	
end{Tasks}
