begin{nbTrucks}
155
end{nbTrucks}
begin{nbDocks}
40
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
34
end{nbResourcePersonel}
begin{nbResourceEquipment}
10
end{nbResourceEquipment}
begin{nbResourceVehicule}
14
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
56	4	9	1	7	2	2	1	1	
57	3	10	1	6	3	4	0	1	
58	7	12	1	6	2	3	0	2	
59	7	15	1	7	3	3	2	2	
60	6	13	2	7	2	2	1	2	
61	5	12	2	8	2	4	2	3	
62	0	8	1	7	3	4	2	1	
63	9	15	2	7	2	4	2	2	
64	2	9	2	5	2	2	1	2	
65	7	14	2	8	2	2	0	1	
66	7	14	2	9	2	4	2	3	
67	11	16	1	8	2	4	0	3	
68	3	10	2	5	2	2	1	3	
69	4	10	1	5	2	3	2	2	
70	7	13	2	9	2	3	1	2	
71	2	9	1	7	3	2	2	3	
72	9	14	1	9	2	4	0	1	
73	4	10	2	5	2	2	1	3	
74	4	11	1	6	3	3	2	3	
75	4	12	2	9	3	2	0	2	
76	3	9	1	7	2	4	2	3	
77	8	13	1	8	2	4	1	1	
78	1	9	1	9	3	4	1	2	
79	6	13	2	6	2	2	2	3	
80	9	15	1	7	2	3	1	1	
81	7	13	2	7	2	2	0	3	
82	4	9	1	9	2	3	0	3	
83	2	8	1	7	2	2	0	1	
84	4	10	1	8	2	4	1	2	
85	1	7	1	9	2	4	0	1	
86	9	14	1	6	2	2	1	3	
87	6	14	1	6	3	3	0	2	
88	7	13	1	6	2	3	1	1	
89	2	10	1	9	3	3	2	1	
90	3	10	1	5	3	2	0	1	
91	11	16	1	9	3	4	2	3	
92	9	16	2	8	3	4	1	1	
93	6	12	2	7	2	4	2	2	
94	4	13	2	5	3	2	1	1	
95	0	8	1	8	3	3	0	3	
96	8	13	1	5	2	2	1	2	
97	1	9	1	9	3	2	0	1	
98	3	10	1	5	3	4	0	3	
99	1	9	1	5	3	3	1	2	
100	3	12	2	7	3	4	2	1	
101	5	14	2	9	3	4	2	3	
102	11	16	2	9	2	2	0	2	
103	9	14	1	9	2	2	1	3	
104	10	16	1	8	2	2	0	2	
105	5	11	1	5	2	4	1	3	
106	8	13	1	8	2	3	1	2	
107	1	9	1	9	3	3	1	2	
108	3	8	1	5	2	4	2	3	
109	5	13	2	9	3	3	2	1	
110	9	16	2	8	3	3	1	2	
111	2	8	2	5	2	3	0	2	
112	5	11	1	5	2	4	0	2	
113	10	16	1	8	3	4	2	3	
114	6	15	2	5	3	4	0	2	
115	0	6	2	9	2	3	1	2	
116	9	15	2	6	2	2	0	2	
117	6	15	2	6	3	4	1	2	
118	1	9	2	9	3	2	2	2	
119	7	13	1	8	2	2	2	1	
120	2	8	2	5	2	3	0	1	
121	2	11	2	5	3	3	0	1	
122	10	16	2	6	3	4	2	3	
123	2	11	2	5	3	4	1	3	
124	5	12	1	8	3	3	0	1	
125	0	8	1	7	3	3	2	2	
126	7	13	2	5	2	2	2	1	
127	2	10	1	5	3	4	2	2	
128	5	12	1	7	3	3	1	2	
129	6	13	1	9	3	4	2	3	
130	0	8	2	7	3	2	1	1	
131	11	16	2	8	2	2	2	1	
132	3	10	1	7	3	4	1	2	
133	11	16	1	9	2	4	2	1	
134	9	16	2	9	3	4	1	1	
135	4	11	2	8	2	3	2	3	
136	4	12	2	5	3	3	2	2	
137	4	11	1	6	3	2	0	2	
138	3	11	2	9	3	2	0	1	
139	5	10	1	6	2	4	2	2	
140	11	16	2	6	3	3	0	1	
141	3	9	2	5	2	3	1	2	
142	3	10	1	5	3	3	0	1	
143	6	13	2	9	2	2	1	2	
144	3	11	2	7	3	4	0	3	
145	11	16	2	5	2	4	2	1	
146	6	14	2	5	3	3	1	1	
147	10	16	1	7	3	4	2	2	
148	11	16	1	5	2	3	2	2	
149	11	16	1	8	2	4	2	2	
150	0	9	2	5	3	2	1	1	
151	6	15	2	5	3	3	2	3	
152	4	13	2	9	3	2	0	2	
153	4	11	2	8	2	2	1	2	
154	3	11	1	8	3	2	0	2	
155	2	9	1	5	3	4	0	2	
end{Tasks}
