begin{nbTrucks}
178
end{nbTrucks}
begin{nbDocks}
36
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
30
end{nbResourcePersonel}
begin{nbResourceEquipment}
9
end{nbResourceEquipment}
begin{nbResourceVehicule}
12
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
91	0	6	1	6	2	4	2	3	
92	1	8	1	9	3	2	0	1	
93	3	11	1	7	3	3	1	3	
94	11	16	2	9	3	4	1	3	
95	7	13	1	6	2	2	2	1	
96	3	8	1	6	2	2	1	2	
97	4	12	1	5	3	4	2	3	
98	2	9	2	5	2	2	1	1	
99	1	7	1	7	2	4	1	2	
100	2	10	2	5	3	3	2	1	
101	5	13	2	5	3	2	0	1	
102	10	16	2	6	2	3	1	1	
103	10	16	2	8	3	3	2	3	
104	6	12	2	8	2	3	0	3	
105	5	11	2	8	2	4	2	3	
106	9	16	2	7	2	2	1	2	
107	2	10	2	6	3	3	1	1	
108	5	11	2	8	2	4	2	2	
109	8	16	2	7	3	4	1	1	
110	2	11	2	9	3	2	1	1	
111	3	9	1	7	2	3	0	3	
112	2	10	2	9	3	3	2	3	
113	6	13	1	5	3	3	1	1	
114	3	11	2	5	3	4	0	3	
115	4	9	1	5	2	3	1	3	
116	11	16	2	9	3	3	0	2	
117	7	16	2	5	3	3	0	1	
118	0	8	1	8	3	3	0	2	
119	1	9	1	8	3	4	1	1	
120	1	8	1	8	3	2	1	3	
121	0	7	2	6	2	2	0	2	
122	6	15	2	6	3	4	0	1	
123	7	16	2	8	3	3	2	2	
124	10	16	1	8	2	4	1	3	
125	11	16	2	5	2	3	0	1	
126	0	6	1	6	2	2	0	3	
127	1	7	1	9	2	4	1	3	
128	8	16	2	8	3	3	2	1	
129	9	16	2	5	3	4	0	2	
130	8	14	2	5	2	4	0	1	
131	4	9	1	8	2	3	0	2	
132	9	15	1	8	2	4	1	1	
133	10	16	2	9	3	4	1	2	
134	5	14	2	9	3	3	2	1	
135	5	11	2	5	2	4	1	1	
136	8	16	2	6	3	4	2	2	
137	11	16	2	8	2	2	2	2	
138	8	16	1	6	3	3	0	2	
139	10	16	2	6	3	2	1	2	
140	5	12	2	8	2	3	2	3	
141	6	15	2	8	3	4	2	1	
142	1	10	2	8	3	4	2	1	
143	2	8	2	5	2	4	2	1	
144	10	16	1	6	3	2	2	3	
145	0	7	1	5	3	2	0	1	
146	2	8	1	9	2	3	0	1	
147	4	13	2	5	3	4	2	1	
148	2	8	2	7	2	2	0	2	
149	0	6	1	7	2	4	1	2	
150	11	16	1	9	2	4	2	1	
151	5	12	2	9	2	4	0	2	
152	6	11	1	7	2	3	2	1	
153	2	11	2	8	3	4	1	3	
154	9	16	2	5	3	3	1	2	
155	7	15	1	6	3	4	2	1	
156	10	15	1	5	2	2	2	1	
157	5	12	1	9	3	4	0	1	
158	0	9	2	8	3	3	2	2	
159	11	16	1	8	2	4	0	2	
160	4	11	1	8	3	4	2	2	
161	11	16	1	6	2	2	0	2	
162	10	15	1	5	2	4	2	2	
163	9	14	1	5	2	4	2	2	
164	7	15	1	6	3	3	1	1	
165	1	7	2	6	2	3	2	1	
166	9	15	1	7	2	2	2	3	
167	10	16	1	7	3	2	0	2	
168	11	16	1	8	2	4	1	1	
169	2	9	2	6	2	3	2	1	
170	6	15	2	5	3	3	1	2	
171	10	16	1	9	3	4	1	2	
172	3	8	1	6	2	4	2	2	
173	2	8	1	8	2	4	2	1	
174	2	9	1	5	3	2	0	1	
175	10	16	1	7	3	4	1	3	
176	4	12	1	6	3	2	2	1	
177	3	10	1	9	3	2	2	3	
178	5	12	1	5	3	3	1	3	
end{Tasks}
