begin{nbTrucks}
159
end{nbTrucks}
begin{nbDocks}
48
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
40
end{nbResourcePersonel}
begin{nbResourceEquipment}
12
end{nbResourceEquipment}
begin{nbResourceVehicule}
16
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
42	2	10	1	5	3	3	0	1	
43	4	10	1	7	2	3	2	1	
44	5	14	2	8	3	3	1	1	
45	1	7	1	7	2	2	0	2	
46	6	12	2	8	2	2	2	3	
47	8	13	1	7	2	3	2	1	
48	1	8	1	5	3	3	0	1	
49	9	16	2	7	3	3	1	1	
50	11	16	2	5	3	2	0	3	
51	10	16	2	9	3	2	1	3	
52	2	11	2	8	3	2	2	1	
53	1	6	1	5	2	2	1	1	
54	1	8	2	8	2	4	2	1	
55	0	8	2	5	3	2	2	1	
56	11	16	2	5	3	3	2	2	
57	0	5	1	7	2	4	1	2	
58	5	11	1	5	2	2	2	3	
59	9	16	2	6	2	2	0	2	
60	2	11	2	7	3	3	0	2	
61	10	16	2	9	3	4	0	1	
62	10	16	2	7	2	4	1	1	
63	5	11	2	5	2	4	2	2	
64	2	9	1	5	3	4	1	1	
65	10	16	1	8	2	3	1	2	
66	11	16	1	5	2	2	1	3	
67	10	16	1	9	3	3	2	3	
68	3	8	1	9	2	4	1	3	
69	5	12	2	9	2	4	0	2	
70	5	12	2	7	2	4	1	1	
71	6	14	2	7	3	2	0	1	
72	1	8	1	6	3	2	0	3	
73	1	7	1	6	2	3	0	3	
74	8	14	2	5	2	4	2	2	
75	1	7	1	6	2	4	1	2	
76	3	8	1	7	2	3	2	1	
77	2	7	1	8	2	3	0	3	
78	2	9	1	7	3	3	2	3	
79	1	6	1	5	2	2	1	3	
80	4	10	2	6	2	3	1	2	
81	11	16	1	8	3	3	1	2	
82	6	15	2	8	3	4	0	3	
83	9	15	2	8	2	2	2	2	
84	9	15	2	7	2	4	1	3	
85	6	11	1	6	2	4	0	2	
86	0	8	2	9	3	2	1	1	
87	7	13	1	5	2	3	2	1	
88	9	14	1	5	2	2	2	3	
89	8	14	1	7	2	3	1	3	
90	4	11	2	9	2	2	1	3	
91	3	9	2	5	2	4	0	1	
92	3	10	2	9	2	4	1	2	
93	2	11	2	7	3	2	0	3	
94	10	16	1	9	3	4	0	2	
95	8	15	2	8	2	2	2	1	
96	0	6	2	5	2	3	2	2	
97	11	16	2	6	3	3	1	2	
98	5	11	1	8	2	3	0	1	
99	8	16	2	6	3	3	2	3	
100	1	8	2	5	2	3	2	3	
101	11	16	2	9	2	3	0	1	
102	7	14	2	8	2	4	1	2	
103	7	15	2	8	3	4	2	2	
104	6	13	2	9	2	2	1	1	
105	8	16	2	6	3	4	1	1	
106	10	15	1	8	2	2	0	2	
107	6	14	2	5	3	2	1	1	
108	3	10	1	9	3	4	2	2	
109	1	9	1	6	3	4	0	1	
110	3	10	1	8	3	4	1	2	
111	11	16	1	9	3	2	0	2	
112	9	14	1	6	2	2	1	2	
113	7	14	1	6	3	2	1	1	
114	1	7	1	5	2	2	2	1	
115	11	16	2	9	2	4	1	3	
116	3	11	2	7	3	4	2	2	
117	5	12	1	5	3	3	0	1	
118	4	12	2	8	3	2	2	2	
119	0	7	2	7	2	2	1	2	
120	11	16	1	5	3	4	0	2	
121	9	16	1	5	3	2	1	3	
122	5	13	1	7	3	4	0	2	
123	9	16	2	6	3	4	2	2	
124	7	15	2	7	3	4	1	2	
125	9	16	1	5	3	3	0	3	
126	8	13	1	9	2	4	1	2	
127	5	11	1	9	2	4	0	3	
128	2	7	1	7	2	4	0	1	
129	1	8	2	7	2	4	2	1	
130	5	13	2	9	3	3	0	3	
131	0	7	1	6	3	4	2	2	
132	8	16	1	8	3	4	2	2	
133	5	13	2	5	3	3	1	3	
134	11	16	1	8	2	2	2	1	
135	10	16	2	6	3	2	1	2	
136	8	16	1	5	3	4	2	1	
137	3	9	2	7	2	4	0	2	
138	7	14	2	8	2	2	2	1	
139	6	14	1	9	3	4	0	2	
140	7	14	2	6	2	4	1	2	
141	3	9	2	8	2	4	2	3	
142	7	13	2	5	2	2	0	2	
143	8	16	2	6	3	3	0	2	
144	10	16	2	5	3	3	2	3	
145	10	16	2	5	2	4	1	1	
146	9	16	2	8	3	3	0	1	
147	2	8	1	7	2	4	0	1	
148	9	16	2	9	3	3	2	1	
149	0	7	2	5	2	4	0	3	
150	4	11	2	8	2	2	2	2	
151	3	9	2	5	2	3	2	1	
152	8	16	2	9	3	3	1	2	
153	11	16	2	9	3	4	1	2	
154	0	7	1	6	3	4	2	2	
155	3	11	1	6	3	3	1	3	
156	9	16	2	6	2	2	2	1	
157	6	13	2	7	2	2	2	2	
158	4	13	2	7	3	3	2	1	
159	4	9	1	5	2	2	1	1	
end{Tasks}
