begin{nbTrucks}
150
end{nbTrucks}
begin{nbDocks}
40
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
34
end{nbResourcePersonel}
begin{nbResourceEquipment}
10
end{nbResourceEquipment}
begin{nbResourceVehicule}
14
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
94	6	12	1	8	2	4	2	1	
95	6	13	2	9	2	2	2	3	
96	11	16	2	5	2	2	1	3	
97	0	9	2	6	3	4	2	1	
98	4	12	1	7	3	3	2	1	
99	9	16	1	7	3	4	2	2	
100	1	9	2	9	3	3	0	3	
101	8	16	1	9	3	4	2	1	
102	8	14	1	7	2	2	1	2	
103	0	9	2	9	3	3	0	2	
104	1	8	1	6	3	2	2	1	
105	3	8	1	6	2	2	0	1	
106	0	6	1	5	2	4	2	1	
107	10	16	2	7	2	2	1	3	
108	5	13	1	6	3	3	2	1	
109	4	10	2	6	2	2	0	1	
110	8	15	1	9	3	2	1	3	
111	9	16	2	9	3	4	1	2	
112	7	14	2	9	2	2	1	3	
113	6	12	2	6	2	2	2	3	
114	0	7	2	7	2	4	1	2	
115	3	10	1	5	3	4	2	2	
116	5	12	1	6	3	4	2	3	
117	5	10	1	5	2	2	0	3	
118	3	12	2	6	3	4	1	2	
119	8	14	1	9	2	3	1	2	
120	8	16	2	5	3	4	1	1	
121	9	15	2	9	2	2	1	2	
122	3	8	1	7	2	3	1	2	
123	2	11	2	5	3	4	0	1	
124	0	8	1	7	3	2	2	2	
125	8	15	2	7	2	4	0	1	
126	11	16	2	6	3	3	2	3	
127	8	16	1	5	3	2	1	2	
128	3	10	2	6	2	2	2	3	
129	5	10	1	8	2	2	2	3	
130	5	13	2	6	3	3	1	2	
131	10	15	1	5	2	4	1	1	
132	5	13	2	5	3	3	2	3	
133	1	9	1	8	3	4	1	2	
134	7	14	2	9	2	2	1	3	
135	1	7	1	8	2	4	2	2	
136	11	16	1	5	2	4	1	1	
137	4	10	1	8	2	4	2	2	
138	8	14	1	6	2	3	0	1	
139	11	16	2	9	2	3	1	1	
140	3	9	2	8	2	2	1	1	
141	5	13	1	7	3	4	0	2	
142	6	14	2	5	3	3	1	3	
143	5	13	2	7	3	3	2	1	
144	2	9	1	7	3	3	1	3	
145	9	15	2	7	2	4	1	1	
146	6	14	2	9	3	4	0	1	
147	2	10	1	9	3	2	0	3	
148	3	11	1	9	3	2	1	1	
149	1	6	1	8	2	4	1	1	
150	11	16	1	8	3	3	2	2	
end{Tasks}
