begin{nbTrucks}
176
end{nbTrucks}
begin{nbDocks}
52
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
44
end{nbResourcePersonel}
begin{nbResourceEquipment}
13
end{nbResourceEquipment}
begin{nbResourceVehicule}
18
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
74	9	16	1	6	3	4	2	2	
75	2	8	2	6	2	3	0	1	
76	0	6	2	9	2	2	2	1	
77	2	10	2	9	3	2	1	2	
78	7	14	1	7	3	2	1	1	
79	1	7	1	8	2	2	2	2	
80	10	16	2	6	2	3	1	1	
81	6	11	1	7	2	3	1	2	
82	11	16	1	6	2	4	0	1	
83	10	16	2	6	3	3	2	3	
84	7	12	1	8	2	2	0	3	
85	2	9	2	8	2	3	1	1	
86	10	16	1	7	2	2	2	3	
87	5	11	1	6	2	3	2	3	
88	11	16	2	8	3	3	0	1	
89	0	5	1	7	2	3	1	1	
90	4	12	1	8	3	4	1	1	
91	8	15	1	8	3	2	1	3	
92	6	15	2	9	3	3	2	3	
93	1	8	1	9	3	4	2	2	
94	7	13	1	8	2	2	2	2	
95	8	13	1	7	2	3	1	2	
96	7	14	2	9	2	2	2	2	
97	7	14	2	9	2	2	0	3	
98	5	11	2	7	2	4	1	2	
99	0	9	2	9	3	2	1	2	
100	9	16	2	8	3	4	1	1	
101	11	16	1	9	3	4	2	1	
102	6	15	2	8	3	2	2	2	
103	8	15	2	7	2	3	0	2	
104	3	10	1	9	3	3	0	3	
105	9	15	1	8	2	4	0	2	
106	6	12	2	7	2	3	2	2	
107	6	14	1	8	3	2	1	1	
108	9	16	1	7	3	4	1	2	
109	9	16	2	7	3	3	0	1	
110	7	14	1	6	3	4	0	1	
111	5	11	2	9	2	4	1	3	
112	7	16	2	9	3	2	2	2	
113	10	16	2	5	3	2	2	3	
114	5	12	2	6	2	4	1	2	
115	3	8	1	9	2	3	1	2	
116	0	7	1	6	3	3	2	3	
117	3	9	2	9	2	2	2	3	
118	10	16	1	8	2	4	2	1	
119	3	11	2	5	3	2	2	3	
120	11	16	1	9	3	4	0	2	
121	6	14	2	7	3	3	2	2	
122	0	9	2	9	3	2	2	1	
123	11	16	1	8	2	2	0	2	
124	6	15	2	6	3	4	1	1	
125	10	16	1	7	3	2	1	2	
126	5	12	2	5	2	3	0	1	
127	6	13	1	7	3	4	1	1	
128	8	15	1	7	3	2	2	1	
129	2	10	1	8	3	3	0	3	
130	6	11	1	5	2	3	2	3	
131	7	13	1	9	2	2	2	2	
132	11	16	1	6	3	4	1	3	
133	3	11	1	8	3	3	0	3	
134	3	9	2	7	2	2	2	3	
135	3	11	1	6	3	2	2	1	
136	10	16	1	5	2	2	2	1	
137	2	11	2	6	3	4	1	2	
138	2	9	1	8	3	2	0	2	
139	7	15	1	8	3	3	0	3	
140	3	8	1	6	2	2	0	2	
141	0	6	2	5	2	4	2	2	
142	11	16	1	6	3	4	0	1	
143	8	16	1	8	3	2	1	3	
144	6	15	2	8	3	4	1	2	
145	7	13	1	9	2	2	2	3	
146	7	14	1	5	3	4	0	1	
147	7	15	1	6	3	2	0	3	
148	2	10	1	8	3	3	2	2	
149	2	10	2	5	3	4	1	3	
150	1	7	2	8	2	4	2	2	
151	2	11	2	7	3	4	1	2	
152	8	16	2	5	3	2	0	1	
153	8	16	2	5	3	3	0	2	
154	4	12	2	8	3	4	1	1	
155	10	16	2	8	3	2	1	3	
156	9	15	1	8	2	4	2	1	
157	0	5	1	7	2	3	0	3	
158	0	7	2	8	2	2	0	2	
159	8	16	2	7	3	3	1	2	
160	2	11	2	8	3	2	0	3	
161	5	12	2	7	2	2	0	1	
162	0	8	1	9	3	2	1	1	
163	0	5	1	5	2	3	1	2	
164	2	9	2	7	2	3	0	2	
165	3	11	1	5	3	2	1	1	
166	8	15	2	5	2	3	0	2	
167	4	12	2	8	3	2	0	3	
168	8	14	2	5	2	4	2	1	
169	4	11	2	6	2	2	1	2	
170	5	11	2	6	2	2	1	2	
171	10	16	2	7	2	2	2	3	
172	2	8	2	6	2	3	1	2	
173	5	13	2	6	3	4	1	3	
174	9	16	2	9	3	2	2	1	
175	5	13	2	9	3	3	2	1	
176	11	16	2	5	3	4	0	1	
end{Tasks}
