begin{nbTrucks}
152
end{nbTrucks}
begin{nbDocks}
34
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
29
end{nbResourcePersonel}
begin{nbResourceEquipment}
9
end{nbResourceEquipment}
begin{nbResourceVehicule}
12
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
76	10	16	2	9	3	4	2	2	
77	10	16	2	5	3	2	1	1	
78	1	9	2	9	3	4	1	3	
79	0	6	1	9	2	2	1	1	
80	6	13	1	7	3	4	0	3	
81	6	13	2	6	2	2	1	3	
82	0	8	2	6	3	3	2	1	
83	11	16	2	5	2	2	0	1	
84	5	12	1	8	3	4	1	3	
85	2	9	2	7	2	4	0	2	
86	6	14	1	8	3	4	0	1	
87	10	15	1	9	2	4	0	1	
88	4	10	1	8	2	3	1	1	
89	6	11	1	9	2	2	2	3	
90	11	16	2	9	2	3	0	1	
91	0	9	2	7	3	2	1	2	
92	4	10	2	6	2	4	1	1	
93	9	16	1	9	3	2	2	2	
94	1	6	1	6	2	4	0	3	
95	9	16	2	7	3	3	2	2	
96	0	6	1	6	2	3	2	2	
97	9	16	2	8	2	4	1	2	
98	6	13	1	7	3	2	2	3	
99	1	10	2	9	3	2	2	2	
100	1	10	2	8	3	4	2	2	
101	7	16	2	7	3	2	0	2	
102	5	11	2	8	2	4	1	2	
103	9	14	1	6	2	3	1	2	
104	2	9	2	5	2	3	0	3	
105	0	8	2	9	3	3	1	2	
106	10	16	2	9	3	3	1	3	
107	10	16	2	5	2	2	2	2	
108	11	16	2	7	3	4	0	1	
109	11	16	2	9	3	4	1	2	
110	11	16	2	6	3	4	1	1	
111	9	16	2	9	3	3	1	1	
112	1	7	1	7	2	4	2	1	
113	6	14	1	9	3	2	1	3	
114	9	16	2	5	2	4	1	3	
115	5	10	1	7	2	4	1	2	
116	0	5	1	5	2	2	0	2	
117	4	11	1	6	3	3	0	2	
118	10	16	2	8	3	2	1	3	
119	0	6	1	5	2	3	0	2	
120	3	11	1	8	3	4	0	2	
121	4	9	1	7	2	4	1	2	
122	3	10	2	6	2	4	0	1	
123	10	16	2	8	3	3	0	2	
124	1	8	2	8	2	2	2	2	
125	3	11	2	8	3	4	1	1	
126	0	9	2	5	3	3	2	3	
127	10	16	2	6	3	2	0	2	
128	5	11	2	7	2	4	0	3	
129	2	8	1	5	2	2	1	1	
130	2	10	2	6	3	3	2	3	
131	9	16	1	6	3	3	1	3	
132	3	9	1	8	2	2	0	3	
133	6	13	1	5	3	4	0	2	
134	9	16	1	9	3	4	2	1	
135	9	15	1	7	2	4	1	1	
136	11	16	1	9	3	2	1	3	
137	7	13	2	6	2	3	1	1	
138	8	15	1	9	3	2	1	3	
139	5	14	2	9	3	4	0	1	
140	6	14	1	6	3	3	0	2	
141	0	6	1	8	2	2	1	3	
142	2	10	2	5	3	3	2	2	
143	2	11	2	8	3	3	2	2	
144	4	13	2	7	3	4	0	3	
145	3	12	2	6	3	4	2	3	
146	5	13	2	9	3	4	2	1	
147	11	16	1	7	2	4	1	3	
148	9	15	1	9	2	3	1	1	
149	10	16	2	5	2	2	2	2	
150	6	11	1	5	2	4	2	1	
151	1	10	2	8	3	4	2	2	
152	1	6	1	9	2	4	2	3	
end{Tasks}
