begin{nbTrucks}
164
end{nbTrucks}
begin{nbDocks}
48
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
40
end{nbResourcePersonel}
begin{nbResourceEquipment}
12
end{nbResourceEquipment}
begin{nbResourceVehicule}
16
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
80	6	13	2	9	2	2	1	2	
81	5	13	2	9	3	2	0	3	
82	4	13	2	7	3	4	0	1	
83	1	7	2	6	2	4	2	2	
84	11	16	2	8	2	3	1	1	
85	5	10	1	6	2	2	1	1	
86	8	16	2	5	3	2	0	1	
87	1	7	2	6	2	3	1	2	
88	4	13	2	7	3	2	0	1	
89	1	9	2	8	3	3	2	1	
90	6	12	1	9	2	4	0	3	
91	7	13	1	9	2	3	0	1	
92	9	15	1	6	2	4	1	1	
93	0	7	2	5	2	2	0	3	
94	0	6	1	9	2	3	1	2	
95	3	11	1	6	3	2	0	1	
96	3	9	2	7	2	3	1	2	
97	7	12	1	6	2	4	2	1	
98	7	14	2	8	2	4	0	3	
99	0	7	2	9	2	4	2	2	
100	11	16	1	8	2	4	1	2	
101	6	12	2	7	2	3	1	1	
102	5	14	2	7	3	4	0	2	
103	7	15	1	5	3	4	1	3	
104	4	12	1	6	3	3	0	2	
105	4	12	2	9	3	4	1	2	
106	11	16	1	9	3	4	0	3	
107	4	10	1	5	2	4	1	2	
108	6	11	1	7	2	2	1	1	
109	3	11	2	5	3	3	2	1	
110	7	15	2	6	3	4	0	3	
111	6	15	2	5	3	4	2	3	
112	3	8	1	9	2	3	0	1	
113	2	8	2	8	2	4	1	2	
114	9	16	1	7	3	4	1	3	
115	1	9	2	6	3	2	2	1	
116	10	16	1	7	2	3	2	1	
117	6	12	1	9	2	2	2	3	
118	4	10	2	6	2	3	2	1	
119	6	12	2	6	2	4	2	2	
120	7	12	1	6	2	3	2	3	
121	1	9	2	9	3	4	1	3	
122	0	6	2	6	2	2	0	2	
123	6	14	1	9	3	2	2	1	
124	11	16	1	6	3	4	1	1	
125	10	16	2	6	2	3	0	3	
126	0	7	2	9	2	2	0	2	
127	2	9	2	6	2	3	0	1	
128	7	13	2	9	2	4	0	2	
129	0	8	2	8	3	2	2	3	
130	9	15	1	7	2	2	2	3	
131	3	9	1	5	2	4	0	2	
132	1	7	1	8	2	4	0	3	
133	11	16	2	7	2	4	0	1	
134	5	13	1	7	3	3	0	3	
135	1	9	1	9	3	3	1	2	
136	3	11	1	7	3	2	1	3	
137	5	12	2	8	2	2	0	2	
138	4	11	2	7	2	2	2	3	
139	10	16	1	5	3	3	1	3	
140	2	9	1	8	3	4	0	3	
141	8	14	2	7	2	4	1	2	
142	8	16	1	8	3	2	0	3	
143	0	6	2	9	2	3	2	3	
144	3	9	1	5	2	4	1	3	
145	10	15	1	6	2	4	1	1	
146	1	9	2	9	3	2	0	1	
147	9	16	1	5	3	4	1	1	
148	0	7	2	6	2	2	0	2	
149	5	12	1	7	3	3	2	2	
150	7	15	2	8	3	2	1	3	
151	4	10	1	6	2	4	0	3	
152	5	12	2	7	2	2	1	2	
153	0	8	1	6	3	4	0	3	
154	2	8	1	9	2	2	0	3	
155	7	16	2	9	3	3	0	3	
156	11	16	2	6	3	2	2	2	
157	5	12	1	8	3	3	1	2	
158	6	13	1	8	3	2	2	3	
159	7	15	2	5	3	4	0	3	
160	11	16	2	6	3	3	1	1	
161	8	16	2	9	3	2	0	2	
162	11	16	1	6	2	3	0	2	
163	10	16	2	9	3	2	2	1	
164	9	16	1	5	3	3	1	2	
end{Tasks}
