begin{nbTrucks}
147
end{nbTrucks}
begin{nbDocks}
44
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
37
end{nbResourcePersonel}
begin{nbResourceEquipment}
11
end{nbResourceEquipment}
begin{nbResourceVehicule}
15
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
80	10	16	2	8	3	2	0	3	
81	6	13	1	8	3	4	0	1	
82	0	6	1	6	2	4	1	2	
83	10	16	1	5	3	4	1	3	
84	6	13	1	6	3	3	1	1	
85	11	16	1	5	3	2	0	3	
86	8	16	1	8	3	4	1	2	
87	9	15	1	5	2	2	1	1	
88	1	6	1	9	2	4	1	3	
89	1	9	1	9	3	3	2	3	
90	11	16	1	9	3	4	0	2	
91	3	10	1	9	3	2	2	1	
92	4	11	1	7	3	2	2	1	
93	1	10	2	6	3	3	2	1	
94	0	8	2	9	3	4	2	1	
95	3	9	2	5	2	4	1	3	
96	6	15	2	5	3	4	1	3	
97	6	13	2	5	2	3	2	1	
98	3	9	1	8	2	4	2	3	
99	8	15	1	5	3	4	0	1	
100	4	11	2	8	2	3	0	2	
101	5	10	1	7	2	3	1	1	
102	0	7	1	5	3	4	2	2	
103	3	9	1	7	2	2	2	2	
104	0	5	1	7	2	2	2	2	
105	3	10	2	8	2	2	1	2	
106	7	14	1	5	3	3	0	3	
107	0	8	2	9	3	3	1	2	
108	4	11	1	9	3	2	2	1	
109	8	15	2	7	2	2	0	2	
110	7	14	2	6	2	2	2	2	
111	6	12	1	9	2	4	1	2	
112	2	9	2	8	2	2	1	1	
113	5	13	2	5	3	3	1	1	
114	11	16	2	8	2	2	0	3	
115	3	9	1	8	2	2	2	1	
116	1	7	2	5	2	3	1	1	
117	0	7	1	5	3	2	0	3	
118	5	14	2	7	3	4	0	1	
119	6	15	2	9	3	4	1	3	
120	3	9	2	7	2	4	0	2	
121	1	9	2	5	3	2	2	2	
122	11	16	2	7	2	2	2	3	
123	3	8	1	8	2	4	0	1	
124	2	8	1	5	2	4	1	3	
125	10	15	1	6	2	4	1	3	
126	5	11	2	5	2	3	2	1	
127	0	5	1	9	2	4	2	1	
128	2	8	2	6	2	2	2	2	
129	1	9	2	7	3	3	1	1	
130	1	7	2	7	2	4	2	1	
131	9	16	1	8	3	4	0	2	
132	0	6	1	6	2	3	0	1	
133	7	14	1	5	3	4	2	3	
134	0	7	1	8	3	2	0	2	
135	9	16	1	5	3	3	1	2	
136	5	11	2	9	2	2	0	1	
137	3	11	1	6	3	3	0	2	
138	11	16	1	7	2	2	2	2	
139	1	9	1	7	3	3	2	2	
140	2	11	2	5	3	4	0	1	
141	1	7	2	6	2	4	2	1	
142	9	16	1	8	3	2	0	1	
143	10	16	1	8	2	4	1	2	
144	10	16	1	6	2	2	0	3	
145	5	13	2	7	3	4	1	3	
146	10	15	1	5	2	4	0	2	
147	5	13	2	9	3	4	1	1	
end{Tasks}
