begin{nbTrucks}
169
end{nbTrucks}
begin{nbDocks}
38
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
32
end{nbResourcePersonel}
begin{nbResourceEquipment}
10
end{nbResourceEquipment}
begin{nbResourceVehicule}
13
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
58	2	9	2	7	2	2	0	2	
59	4	11	2	8	2	4	2	1	
60	4	10	1	7	2	4	0	1	
61	3	9	1	7	2	2	2	3	
62	6	13	2	5	2	2	2	2	
63	5	12	2	8	2	3	2	3	
64	3	9	2	6	2	2	0	2	
65	1	6	1	8	2	2	2	1	
66	4	11	1	7	3	3	2	2	
67	2	7	1	7	2	4	1	1	
68	8	16	2	5	3	4	1	3	
69	2	8	2	7	2	3	1	1	
70	7	15	2	9	3	4	1	2	
71	9	14	1	8	2	4	1	2	
72	11	16	1	8	2	3	0	1	
73	9	16	2	8	3	3	2	1	
74	5	12	2	7	2	2	1	2	
75	7	13	1	6	2	4	2	1	
76	5	12	2	9	2	3	2	2	
77	5	13	2	6	3	2	2	2	
78	8	15	2	5	2	4	1	1	
79	6	14	2	9	3	2	2	1	
80	11	16	1	5	3	3	0	1	
81	2	9	2	5	2	4	2	1	
82	9	14	1	6	2	3	1	1	
83	11	16	1	5	3	2	1	3	
84	1	7	1	5	2	3	2	1	
85	4	11	1	9	3	4	1	1	
86	4	13	2	6	3	4	0	1	
87	10	16	1	5	3	4	1	1	
88	3	8	1	9	2	4	0	3	
89	3	11	1	6	3	3	0	3	
90	3	9	1	6	2	4	2	1	
91	5	12	2	5	2	4	2	1	
92	4	10	2	6	2	3	0	3	
93	4	10	1	7	2	3	1	3	
94	11	16	2	8	3	2	1	3	
95	11	16	2	9	2	2	1	1	
96	9	16	1	9	3	4	0	2	
97	10	16	2	6	2	4	1	1	
98	9	14	1	6	2	2	2	3	
99	11	16	1	6	3	4	0	1	
100	1	9	2	6	3	4	2	3	
101	0	7	2	8	2	2	0	3	
102	4	10	2	5	2	3	1	1	
103	9	16	2	7	3	2	0	3	
104	8	15	2	7	2	2	2	3	
105	1	8	1	7	3	2	0	3	
106	2	9	2	8	2	3	1	1	
107	2	8	2	7	2	3	0	3	
108	4	13	2	5	3	2	0	3	
109	7	13	2	7	2	2	2	1	
110	0	8	2	5	3	3	1	1	
111	0	7	1	5	3	4	1	2	
112	11	16	1	8	2	4	2	2	
113	0	8	1	5	3	4	1	3	
114	4	11	1	7	3	4	1	1	
115	2	10	1	6	3	4	2	1	
116	11	16	2	7	3	3	2	2	
117	11	16	1	5	2	4	1	1	
118	5	11	1	7	2	4	1	3	
119	6	12	2	5	2	4	0	3	
120	6	12	2	7	2	4	1	3	
121	3	9	2	6	2	4	2	2	
122	3	8	1	7	2	4	2	1	
123	10	16	1	5	3	2	0	3	
124	10	16	1	5	3	3	1	3	
125	11	16	1	8	3	2	2	1	
126	8	16	2	7	3	4	2	2	
127	0	6	1	8	2	4	1	3	
128	6	14	1	9	3	3	1	3	
129	9	16	2	8	3	2	2	2	
130	1	10	2	8	3	2	1	3	
131	1	9	1	6	3	2	1	2	
132	2	10	2	5	3	2	2	2	
133	11	16	2	6	3	4	0	2	
134	3	9	1	5	2	2	2	1	
135	11	16	1	8	2	2	1	2	
136	8	15	2	9	2	4	1	2	
137	11	16	1	7	3	4	2	2	
138	2	9	2	5	2	2	1	1	
139	6	12	1	5	2	3	2	3	
140	7	12	1	5	2	4	1	2	
141	6	11	1	6	2	2	0	2	
142	11	16	1	9	3	3	0	2	
143	2	8	1	6	2	3	1	2	
144	5	10	1	7	2	2	1	1	
145	2	9	2	7	2	2	2	1	
146	8	16	2	6	3	2	1	2	
147	0	9	2	7	3	3	1	1	
148	2	9	2	9	2	2	1	2	
149	2	11	2	5	3	2	2	3	
150	2	11	2	7	3	4	1	1	
151	10	16	2	6	2	3	1	1	
152	0	5	1	7	2	2	2	3	
153	6	14	1	6	3	3	1	2	
154	6	14	2	7	3	3	1	3	
155	11	16	2	9	2	3	2	1	
156	9	16	1	6	3	3	1	1	
157	4	9	1	6	2	2	0	3	
158	4	11	2	6	2	4	1	1	
159	9	15	1	9	2	4	0	3	
160	4	12	2	7	3	3	2	2	
161	9	16	2	7	3	3	0	3	
162	7	14	2	8	2	3	1	3	
163	7	16	2	8	3	4	0	2	
164	10	16	1	6	3	2	2	1	
165	8	16	1	5	3	4	0	2	
166	10	16	2	8	2	2	2	1	
167	3	11	2	8	3	3	0	1	
168	0	8	2	7	3	3	2	1	
169	2	9	2	7	2	3	2	3	
end{Tasks}
