begin{nbTrucks}
180
end{nbTrucks}
begin{nbDocks}
60
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
50
end{nbResourcePersonel}
begin{nbResourceEquipment}
15
end{nbResourceEquipment}
begin{nbResourceVehicule}
20
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
104	1	7	1	9	2	4	1	1	
105	5	13	2	6	3	4	2	3	
106	2	9	1	5	3	2	2	3	
107	2	9	1	9	3	4	2	2	
108	2	9	1	7	3	4	0	2	
109	1	7	1	6	2	3	0	2	
110	4	11	1	6	3	2	0	3	
111	0	6	1	8	2	3	2	1	
112	1	8	1	8	3	2	2	1	
113	7	13	1	7	2	3	1	1	
114	2	10	2	5	3	4	1	2	
115	1	9	1	7	3	4	0	3	
116	2	10	1	8	3	3	1	1	
117	3	8	1	5	2	4	0	2	
118	10	16	1	9	2	3	0	2	
119	2	8	2	7	2	4	0	3	
120	11	16	1	9	3	2	0	2	
121	3	11	2	5	3	2	0	1	
122	0	6	2	6	2	4	1	2	
123	6	14	1	9	3	4	1	1	
124	0	7	2	8	2	3	2	3	
125	3	9	2	7	2	3	0	3	
126	8	14	1	7	2	2	1	1	
127	11	16	2	5	2	4	2	3	
128	2	10	1	8	3	3	2	1	
129	11	16	1	8	2	2	0	2	
130	8	14	1	5	2	2	1	2	
131	7	16	2	9	3	4	0	1	
132	9	16	1	6	3	4	2	2	
133	8	15	2	5	2	4	1	1	
134	9	16	2	8	3	4	1	3	
135	0	8	2	6	3	2	2	2	
136	1	9	1	8	3	4	2	3	
137	7	14	1	7	3	4	1	2	
138	4	10	1	8	2	2	1	2	
139	3	11	1	5	3	3	0	2	
140	5	12	2	7	2	4	1	2	
141	6	15	2	5	3	2	2	1	
142	1	8	1	9	3	4	1	3	
143	11	16	2	9	2	2	2	1	
144	6	11	1	5	2	4	1	3	
145	4	12	1	7	3	4	1	3	
146	7	13	2	5	2	3	2	2	
147	2	10	2	5	3	3	2	3	
148	9	15	2	5	2	2	1	1	
149	10	16	2	8	2	2	1	2	
150	9	15	1	5	2	4	2	2	
151	6	11	1	8	2	3	2	1	
152	3	9	2	7	2	4	1	2	
153	3	10	2	7	2	3	1	3	
154	0	7	2	7	2	4	1	2	
155	10	16	2	8	2	2	0	2	
156	5	14	2	6	3	4	2	2	
157	0	8	2	7	3	4	1	1	
158	4	10	1	9	2	4	1	1	
159	5	14	2	8	3	3	0	3	
160	9	16	1	5	3	3	1	2	
161	2	11	2	7	3	2	1	3	
162	10	16	2	6	3	2	0	1	
163	5	12	2	6	2	2	1	3	
164	8	14	2	9	2	4	1	2	
165	6	12	2	7	2	3	1	3	
166	0	5	1	5	2	3	0	3	
167	10	16	1	6	3	2	1	1	
168	2	9	1	7	3	4	1	3	
169	5	10	1	7	2	4	0	2	
170	4	13	2	5	3	3	2	3	
171	4	9	1	8	2	3	2	3	
172	9	14	1	6	2	3	2	2	
173	0	7	1	6	3	3	2	3	
174	8	13	1	9	2	3	1	2	
175	11	16	1	6	2	2	1	3	
176	0	6	2	7	2	4	2	3	
177	5	13	1	7	3	2	0	2	
178	9	14	1	6	2	3	0	3	
179	1	9	2	6	3	2	2	2	
180	11	16	1	5	3	4	0	2	
end{Tasks}
