begin{nbTrucks}
169
end{nbTrucks}
begin{nbDocks}
48
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
40
end{nbResourcePersonel}
begin{nbResourceEquipment}
12
end{nbResourceEquipment}
begin{nbResourceVehicule}
16
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
82	8	16	1	5	3	2	1	2	
83	5	14	2	5	3	2	2	1	
84	7	14	1	7	3	4	1	1	
85	11	16	1	9	2	4	0	1	
86	4	13	2	6	3	2	2	3	
87	0	8	2	7	3	3	1	3	
88	7	15	1	6	3	3	1	1	
89	3	10	1	6	3	2	2	1	
90	9	15	1	8	2	4	2	2	
91	3	12	2	8	3	3	2	3	
92	0	6	1	7	2	2	2	1	
93	10	16	1	7	3	3	2	2	
94	2	8	1	9	2	2	1	2	
95	10	16	1	9	2	2	1	1	
96	11	16	1	5	3	3	2	1	
97	4	12	1	5	3	3	0	2	
98	6	14	2	8	3	2	2	2	
99	6	15	2	8	3	3	1	3	
100	1	7	1	7	2	2	1	2	
101	2	8	1	5	2	2	2	1	
102	7	12	1	8	2	3	1	2	
103	7	14	1	7	3	4	0	3	
104	2	11	2	7	3	2	1	1	
105	5	12	1	6	3	2	1	3	
106	9	15	2	7	2	2	2	3	
107	3	11	1	5	3	2	2	3	
108	6	11	1	8	2	4	2	2	
109	6	14	1	8	3	2	0	2	
110	4	11	2	7	2	2	2	3	
111	7	15	1	8	3	3	1	2	
112	10	16	2	9	2	2	2	3	
113	7	15	2	7	3	4	1	1	
114	7	14	1	5	3	4	1	2	
115	4	9	1	7	2	2	1	1	
116	4	11	1	6	3	2	1	1	
117	2	8	1	5	2	2	0	3	
118	6	12	1	5	2	3	2	1	
119	6	11	1	7	2	3	1	1	
120	5	12	2	8	2	2	2	1	
121	1	8	2	7	2	2	2	1	
122	8	15	2	5	2	4	0	2	
123	0	7	2	5	2	4	1	3	
124	7	15	1	8	3	4	0	1	
125	9	16	1	5	3	4	1	1	
126	6	12	1	8	2	3	0	2	
127	7	15	2	6	3	4	2	2	
128	7	15	2	9	3	4	2	2	
129	7	12	1	9	2	4	2	1	
130	8	16	2	5	3	4	2	3	
131	1	9	1	5	3	3	2	2	
132	7	13	1	8	2	2	2	3	
133	11	16	2	8	2	2	1	3	
134	9	16	1	8	3	3	1	2	
135	0	8	1	8	3	3	0	1	
136	8	15	2	7	2	2	0	1	
137	8	14	1	9	2	4	2	3	
138	11	16	1	8	2	3	2	1	
139	7	15	2	9	3	3	2	3	
140	9	15	2	9	2	2	2	3	
141	1	9	2	5	3	3	0	3	
142	9	15	1	5	2	2	1	1	
143	0	9	2	8	3	2	1	3	
144	9	16	1	6	3	4	2	2	
145	6	14	1	7	3	3	2	3	
146	4	11	1	5	3	3	2	1	
147	8	15	2	8	2	3	2	1	
148	3	9	1	5	2	2	0	3	
149	9	16	1	5	3	2	1	2	
150	8	16	2	9	3	4	1	3	
151	9	16	2	6	3	2	2	2	
152	3	11	2	7	3	4	2	2	
153	3	10	2	5	2	2	0	1	
154	9	16	2	8	3	2	0	1	
155	0	7	1	7	3	4	1	3	
156	0	8	1	6	3	3	0	2	
157	2	9	2	6	2	3	2	2	
158	1	8	2	9	2	4	0	2	
159	10	15	1	9	2	2	1	1	
160	4	13	2	8	3	3	1	3	
161	9	14	1	5	2	3	2	2	
162	4	10	1	9	2	2	1	3	
163	0	6	1	9	2	3	0	1	
164	1	6	1	8	2	4	0	1	
165	4	10	1	8	2	2	2	1	
166	1	10	2	6	3	2	0	1	
167	9	15	2	6	2	3	1	3	
168	9	14	1	9	2	4	1	2	
169	2	11	2	5	3	4	0	2	
end{Tasks}
