begin{nbTrucks}
153
end{nbTrucks}
begin{nbDocks}
36
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
30
end{nbResourcePersonel}
begin{nbResourceEquipment}
9
end{nbResourceEquipment}
begin{nbResourceVehicule}
12
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
97	0	7	2	5	2	4	1	2	
98	10	16	1	8	3	2	2	2	
99	11	16	2	7	3	4	1	1	
100	5	12	2	6	2	3	2	3	
101	7	16	2	6	3	3	0	1	
102	8	13	1	9	2	4	2	3	
103	1	7	1	6	2	4	0	3	
104	8	13	1	8	2	4	0	3	
105	7	13	1	9	2	3	1	3	
106	3	11	2	9	3	2	1	1	
107	8	14	1	7	2	3	2	2	
108	0	6	1	6	2	4	2	1	
109	0	6	2	6	2	2	0	1	
110	10	16	1	6	3	2	0	3	
111	5	11	1	9	2	3	2	3	
112	11	16	1	6	3	4	1	1	
113	0	9	2	9	3	4	0	1	
114	8	16	2	9	3	4	2	1	
115	5	11	1	9	2	2	0	1	
116	5	11	2	7	2	3	0	3	
117	8	16	1	6	3	3	2	2	
118	6	13	1	7	3	4	1	1	
119	5	11	1	7	2	2	2	2	
120	6	13	1	5	3	2	2	2	
121	4	9	1	6	2	4	2	3	
122	3	12	2	8	3	3	0	3	
123	0	6	2	7	2	3	1	2	
124	3	9	2	7	2	3	2	3	
125	4	10	1	8	2	4	0	1	
126	11	16	2	8	3	2	1	1	
127	2	9	2	6	2	4	2	2	
128	4	11	2	5	2	3	1	3	
129	10	16	2	9	2	3	1	3	
130	9	16	2	7	2	3	1	3	
131	5	11	1	7	2	4	1	2	
132	7	12	1	7	2	3	0	2	
133	10	16	2	5	3	4	1	2	
134	11	16	2	7	2	3	1	3	
135	5	11	1	9	2	2	2	1	
136	8	14	1	8	2	4	2	2	
137	4	9	1	9	2	2	0	3	
138	8	16	2	6	3	2	2	3	
139	4	11	1	6	3	2	1	1	
140	5	12	2	9	2	2	1	2	
141	10	16	1	8	3	3	0	1	
142	6	14	2	6	3	3	1	2	
143	9	15	1	8	2	3	1	1	
144	1	9	2	7	3	4	2	3	
145	8	13	1	8	2	3	2	3	
146	1	7	2	6	2	3	1	2	
147	7	14	1	8	3	2	2	1	
148	11	16	2	9	2	3	2	1	
149	7	16	2	5	3	4	2	3	
150	8	16	2	8	3	4	0	2	
151	7	13	2	7	2	3	0	3	
152	10	16	2	8	3	3	2	3	
153	0	7	2	7	2	2	2	1	
end{Tasks}
