begin{nbTrucks}
185
end{nbTrucks}
begin{nbDocks}
40
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
34
end{nbResourcePersonel}
begin{nbResourceEquipment}
10
end{nbResourceEquipment}
begin{nbResourceVehicule}
14
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
82	0	7	1	8	3	2	2	3	
83	7	14	2	8	2	4	1	1	
84	10	16	1	7	3	4	2	1	
85	10	15	1	8	2	4	0	2	
86	1	9	1	6	3	2	2	1	
87	0	8	1	6	3	2	1	1	
88	8	14	2	9	2	4	0	3	
89	6	13	1	5	3	4	0	3	
90	11	16	1	6	2	3	2	1	
91	3	10	1	7	3	4	0	3	
92	6	15	2	9	3	3	1	1	
93	8	13	1	9	2	4	0	3	
94	7	13	1	5	2	4	1	3	
95	0	6	1	7	2	3	1	2	
96	6	11	1	5	2	2	2	1	
97	2	10	1	8	3	4	2	3	
98	9	16	1	6	3	4	1	2	
99	10	16	2	5	2	2	2	2	
100	1	6	1	5	2	2	0	1	
101	1	7	1	5	2	2	2	3	
102	6	13	2	7	2	3	0	2	
103	2	7	1	7	2	4	1	2	
104	6	12	2	5	2	2	1	3	
105	5	12	2	9	2	3	0	1	
106	9	16	2	9	2	3	0	2	
107	10	16	1	5	3	4	1	3	
108	2	10	1	9	3	4	2	2	
109	8	16	2	5	3	2	0	3	
110	10	16	2	7	3	4	1	3	
111	7	15	1	6	3	2	1	2	
112	8	16	2	5	3	4	0	2	
113	7	12	1	9	2	3	0	1	
114	11	16	1	8	2	4	2	1	
115	5	13	1	9	3	4	2	2	
116	2	11	2	5	3	2	1	1	
117	7	15	1	5	3	4	1	1	
118	9	16	2	5	3	4	1	1	
119	8	14	1	7	2	2	2	2	
120	10	15	1	7	2	3	1	2	
121	1	6	1	7	2	4	1	2	
122	4	13	2	5	3	4	0	2	
123	3	12	2	6	3	3	1	3	
124	11	16	1	5	3	4	0	1	
125	5	11	2	5	2	4	2	3	
126	0	6	1	9	2	2	1	3	
127	7	15	2	9	3	4	0	1	
128	0	7	2	5	2	4	0	2	
129	9	16	1	7	3	4	1	1	
130	7	12	1	8	2	3	0	2	
131	11	16	2	7	3	3	1	2	
132	10	16	2	6	3	2	0	3	
133	9	16	1	9	3	2	1	3	
134	8	15	1	6	3	4	2	3	
135	11	16	1	7	2	4	0	1	
136	6	12	2	7	2	3	0	2	
137	3	10	1	7	3	2	0	1	
138	10	16	2	6	3	2	1	2	
139	1	10	2	6	3	4	1	3	
140	2	10	2	6	3	2	2	1	
141	8	16	1	6	3	2	1	2	
142	4	10	1	7	2	3	2	2	
143	6	11	1	8	2	4	2	2	
144	3	8	1	6	2	4	0	2	
145	7	15	2	9	3	2	2	1	
146	9	14	1	5	2	3	0	3	
147	4	10	2	6	2	3	1	2	
148	9	16	2	8	3	2	2	3	
149	1	8	2	7	2	4	2	1	
150	9	16	2	5	2	2	1	1	
151	7	15	2	8	3	4	2	1	
152	0	6	1	6	2	4	1	2	
153	10	16	2	8	3	4	0	1	
154	5	12	1	8	3	2	2	3	
155	4	10	1	8	2	2	2	3	
156	2	10	2	8	3	4	1	1	
157	5	11	1	9	2	2	2	2	
158	11	16	2	9	2	2	1	1	
159	3	12	2	9	3	4	0	3	
160	5	11	1	8	2	3	0	2	
161	7	15	1	7	3	2	0	2	
162	4	12	1	5	3	2	2	3	
163	10	16	2	5	3	3	2	2	
164	0	9	2	7	3	3	1	3	
165	8	15	1	8	3	3	1	2	
166	0	6	2	7	2	4	2	1	
167	11	16	1	8	2	4	0	2	
168	11	16	1	6	2	4	0	3	
169	5	13	2	7	3	3	0	2	
170	8	16	1	6	3	3	1	1	
171	11	16	1	5	2	2	0	1	
172	8	13	1	9	2	3	0	3	
173	2	9	1	8	3	3	2	2	
174	8	16	1	7	3	4	2	3	
175	2	10	2	7	3	2	0	2	
176	2	11	2	7	3	3	0	2	
177	11	16	2	7	2	2	0	3	
178	11	16	1	9	2	4	0	1	
179	5	10	1	8	2	3	1	2	
180	2	9	1	9	3	2	0	2	
181	10	16	2	7	2	3	2	2	
182	7	14	2	7	2	2	0	1	
183	5	13	2	8	3	4	0	1	
184	9	15	1	8	2	2	1	3	
185	3	9	1	6	2	2	0	2	
end{Tasks}
