begin{nbTrucks}
191
end{nbTrucks}
begin{nbDocks}
42
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
35
end{nbResourcePersonel}
begin{nbResourceEquipment}
11
end{nbResourceEquipment}
begin{nbResourceVehicule}
14
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
124	5	12	1	5	3	3	1	1	
125	7	12	1	6	2	4	2	2	
126	9	16	2	8	2	4	1	1	
127	9	16	1	5	3	2	1	1	
128	2	9	2	7	2	2	2	3	
129	0	7	1	8	3	3	1	1	
130	1	8	1	7	3	2	0	3	
131	7	15	2	9	3	2	1	2	
132	7	12	1	9	2	4	2	3	
133	1	8	1	5	3	3	1	3	
134	11	16	2	6	3	4	1	3	
135	6	12	1	9	2	3	0	3	
136	2	11	2	6	3	3	0	1	
137	10	16	1	9	2	2	2	1	
138	2	10	1	6	3	2	2	2	
139	1	10	2	8	3	3	2	2	
140	0	9	2	9	3	3	1	1	
141	6	12	1	9	2	3	2	3	
142	11	16	1	7	2	4	1	3	
143	4	13	2	6	3	4	2	1	
144	0	7	2	8	2	3	1	1	
145	3	12	2	9	3	3	1	3	
146	0	7	2	7	2	2	0	2	
147	4	10	1	7	2	3	1	2	
148	3	11	1	9	3	3	1	2	
149	8	14	1	6	2	4	2	2	
150	11	16	1	7	3	4	2	2	
151	6	14	1	5	3	2	0	3	
152	4	10	1	9	2	2	0	3	
153	10	15	1	5	2	3	2	1	
154	1	8	2	5	2	3	1	1	
155	1	7	1	8	2	4	0	2	
156	6	12	2	9	2	2	0	3	
157	5	10	1	9	2	4	1	2	
158	7	15	2	7	3	4	0	2	
159	5	12	1	7	3	2	0	2	
160	4	9	1	6	2	4	2	2	
161	6	13	1	5	3	4	2	2	
162	0	9	2	8	3	2	0	2	
163	9	15	1	5	2	2	2	3	
164	11	16	1	6	2	4	1	3	
165	3	9	2	6	2	4	1	3	
166	7	13	1	9	2	2	0	1	
167	8	15	1	5	3	2	2	2	
168	7	16	2	8	3	3	0	1	
169	9	16	2	9	2	3	1	3	
170	8	14	1	6	2	2	1	1	
171	10	16	2	9	2	4	1	1	
172	1	8	2	7	2	3	2	2	
173	2	7	1	6	2	2	0	2	
174	11	16	2	5	3	4	0	2	
175	11	16	1	8	3	4	0	1	
176	1	6	1	9	2	4	0	3	
177	2	9	2	8	2	4	1	3	
178	4	11	1	5	3	3	2	3	
179	7	14	1	8	3	4	2	1	
180	6	13	2	9	2	3	2	3	
181	10	15	1	9	2	2	0	3	
182	7	16	2	5	3	3	2	3	
183	2	10	2	9	3	3	2	3	
184	7	16	2	9	3	3	1	1	
185	3	11	2	7	3	4	2	3	
186	8	16	1	6	3	4	0	1	
187	1	6	1	5	2	4	0	3	
188	5	12	1	9	3	3	1	1	
189	1	8	1	9	3	4	1	3	
190	4	10	1	8	2	2	1	1	
191	9	16	2	8	3	3	1	1	
end{Tasks}
