begin{nbTrucks}
148
end{nbTrucks}
begin{nbDocks}
46
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
39
end{nbResourcePersonel}
begin{nbResourceEquipment}
12
end{nbResourceEquipment}
begin{nbResourceVehicule}
16
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
120	4	11	2	6	2	2	0	1	
121	9	16	2	5	3	2	2	2	
122	9	16	2	8	3	2	1	2	
123	7	13	2	7	2	4	0	2	
124	0	6	2	8	2	2	2	2	
125	5	11	2	5	2	3	0	2	
126	0	5	1	9	2	2	0	2	
127	0	6	1	5	2	3	0	3	
128	1	7	2	5	2	3	2	2	
129	11	16	1	7	3	4	2	2	
130	11	16	1	5	3	4	2	1	
131	4	10	2	6	2	4	0	1	
132	7	12	1	6	2	2	2	3	
133	4	10	2	8	2	3	2	3	
134	10	15	1	9	2	4	0	3	
135	6	15	2	6	3	4	0	2	
136	1	7	1	8	2	3	0	2	
137	3	9	2	9	2	4	0	2	
138	5	14	2	9	3	3	2	3	
139	1	8	1	8	3	2	0	2	
140	5	10	1	7	2	3	0	1	
141	6	12	1	5	2	3	1	3	
142	9	16	2	5	3	3	0	3	
143	11	16	1	7	2	2	0	3	
144	5	10	1	6	2	2	2	1	
145	11	16	1	9	2	2	2	3	
146	7	14	2	6	2	4	2	3	
147	6	13	1	6	3	3	0	2	
148	11	16	2	8	2	4	2	2	
end{Tasks}
