begin{nbTrucks}
167
end{nbTrucks}
begin{nbDocks}
34
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
29
end{nbResourcePersonel}
begin{nbResourceEquipment}
9
end{nbResourceEquipment}
begin{nbResourceVehicule}
12
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
75	4	12	2	8	3	2	0	3	
76	0	8	1	6	3	3	2	2	
77	4	11	2	8	2	3	2	1	
78	7	12	1	7	2	3	1	1	
79	9	16	1	5	3	3	0	2	
80	4	10	1	8	2	4	2	3	
81	11	16	1	9	2	4	2	1	
82	2	9	2	9	2	4	1	2	
83	9	16	1	8	3	4	2	3	
84	8	15	1	5	3	4	1	3	
85	4	10	1	6	2	4	2	2	
86	6	12	1	9	2	3	2	2	
87	7	15	1	9	3	2	2	3	
88	6	14	1	7	3	2	0	2	
89	7	13	2	6	2	3	0	1	
90	9	15	1	5	2	4	2	1	
91	3	10	2	5	2	2	0	1	
92	8	14	1	9	2	3	2	1	
93	10	16	2	5	2	3	1	3	
94	6	14	2	9	3	2	2	2	
95	11	16	2	6	3	3	0	1	
96	4	10	2	9	2	2	1	1	
97	2	9	2	6	2	2	2	2	
98	5	14	2	6	3	2	0	3	
99	8	14	1	8	2	4	1	2	
100	2	10	2	5	3	3	0	2	
101	9	15	1	9	2	4	2	2	
102	9	14	1	5	2	4	0	3	
103	9	16	1	5	3	3	1	1	
104	11	16	1	6	3	3	1	3	
105	4	10	1	9	2	3	0	3	
106	10	15	1	6	2	4	2	2	
107	7	13	2	5	2	2	0	3	
108	10	16	2	5	3	2	0	2	
109	0	9	2	7	3	2	0	3	
110	8	14	1	9	2	2	1	3	
111	0	8	1	8	3	2	0	3	
112	9	16	1	9	3	2	1	1	
113	8	15	2	9	2	3	2	3	
114	4	13	2	8	3	2	2	2	
115	4	10	1	9	2	4	2	2	
116	10	15	1	9	2	4	1	1	
117	4	10	1	5	2	4	1	2	
118	7	12	1	5	2	2	0	3	
119	4	11	1	6	3	3	2	2	
120	7	14	2	9	2	2	1	1	
121	11	16	2	7	2	2	2	3	
122	6	11	1	9	2	3	1	2	
123	0	7	2	7	2	4	1	1	
124	9	14	1	6	2	4	2	3	
125	6	12	2	6	2	4	2	2	
126	7	12	1	8	2	2	0	3	
127	9	15	2	7	2	3	1	3	
128	6	14	1	7	3	3	2	1	
129	2	10	2	8	3	4	0	3	
130	3	9	2	8	2	3	2	2	
131	6	12	2	7	2	2	1	2	
132	10	16	2	9	2	4	1	1	
133	8	16	1	6	3	3	2	1	
134	5	14	2	6	3	2	1	1	
135	9	16	2	6	3	2	2	1	
136	9	15	1	7	2	3	2	1	
137	4	10	2	9	2	3	1	3	
138	9	16	2	8	2	4	2	3	
139	8	16	1	7	3	3	1	2	
140	9	15	2	7	2	3	1	3	
141	6	15	2	7	3	3	0	2	
142	9	16	2	8	2	2	2	1	
143	7	14	2	7	2	2	0	2	
144	5	11	1	9	2	2	0	1	
145	2	8	1	7	2	4	2	1	
146	4	11	2	7	2	3	2	3	
147	5	12	1	5	3	3	0	2	
148	11	16	2	6	2	2	0	3	
149	1	10	2	7	3	4	1	3	
150	5	13	1	6	3	2	2	2	
151	10	16	2	9	2	4	1	1	
152	10	16	1	8	2	3	0	2	
153	2	11	2	7	3	2	0	3	
154	3	10	1	8	3	4	1	3	
155	11	16	1	5	2	4	2	3	
156	10	16	1	5	2	2	2	2	
157	2	9	1	9	3	2	2	1	
158	9	16	1	9	3	3	1	1	
159	8	16	1	6	3	4	1	2	
160	10	16	2	6	2	4	2	3	
161	4	9	1	5	2	4	2	1	
162	2	9	1	9	3	2	0	2	
163	6	13	1	7	3	2	1	1	
164	1	9	1	7	3	4	1	1	
165	11	16	2	7	3	3	0	1	
166	0	6	2	8	2	2	0	1	
167	1	10	2	7	3	2	0	2	
end{Tasks}
