begin{nbTrucks}
153
end{nbTrucks}
begin{nbDocks}
46
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
39
end{nbResourcePersonel}
begin{nbResourceEquipment}
12
end{nbResourceEquipment}
begin{nbResourceVehicule}
16
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
54	10	16	2	5	3	2	0	3	
55	6	13	1	9	3	3	2	1	
56	1	9	2	8	3	3	1	2	
57	4	12	2	9	3	3	0	1	
58	5	14	2	6	3	3	2	1	
59	3	10	1	5	3	2	1	2	
60	6	14	1	5	3	4	0	2	
61	5	12	2	7	2	2	0	2	
62	7	15	2	8	3	3	2	1	
63	7	13	1	9	2	2	2	3	
64	0	7	2	9	2	4	2	1	
65	7	13	2	8	2	3	2	3	
66	3	10	1	5	3	4	1	2	
67	2	8	1	5	2	3	0	1	
68	6	15	2	7	3	2	0	3	
69	10	16	2	8	3	4	0	3	
70	7	12	1	6	2	3	0	2	
71	2	10	1	5	3	4	2	2	
72	6	11	1	9	2	4	0	1	
73	1	8	1	7	3	3	2	1	
74	7	15	2	9	3	2	2	1	
75	2	10	1	7	3	4	2	3	
76	11	16	1	8	2	3	0	1	
77	1	7	1	9	2	2	0	1	
78	2	9	1	9	3	3	0	1	
79	2	7	1	6	2	3	2	3	
80	7	13	2	6	2	2	0	2	
81	11	16	2	5	3	3	0	3	
82	2	10	1	8	3	3	1	3	
83	3	12	2	7	3	2	1	1	
84	7	14	1	9	3	3	2	3	
85	6	13	1	9	3	4	2	2	
86	0	8	2	9	3	3	2	3	
87	10	16	1	7	2	3	2	1	
88	7	13	2	5	2	4	1	3	
89	7	13	2	8	2	3	2	3	
90	2	10	2	8	3	3	1	1	
91	2	8	1	6	2	4	0	2	
92	4	10	1	5	2	3	1	2	
93	8	14	2	6	2	2	2	3	
94	5	11	2	9	2	4	2	3	
95	8	16	1	8	3	3	0	2	
96	10	16	2	6	2	3	0	3	
97	6	12	1	5	2	2	2	2	
98	1	10	2	7	3	4	0	2	
99	0	8	1	7	3	4	2	3	
100	3	8	1	6	2	3	1	1	
101	0	7	1	6	3	3	2	3	
102	0	7	1	8	3	2	1	3	
103	1	7	1	5	2	4	0	3	
104	9	15	1	5	2	3	1	1	
105	2	9	2	6	2	3	1	1	
106	11	16	1	8	3	4	2	2	
107	11	16	1	9	3	4	0	1	
108	10	16	1	5	3	3	1	1	
109	2	10	2	7	3	3	0	1	
110	10	16	2	9	3	3	0	1	
111	0	6	2	6	2	2	2	3	
112	9	15	2	5	2	4	1	1	
113	0	9	2	7	3	3	1	2	
114	3	11	1	8	3	3	0	1	
115	11	16	1	6	2	3	0	2	
116	10	16	2	6	2	4	2	2	
117	1	8	1	7	3	3	0	3	
118	5	11	1	7	2	3	1	3	
119	11	16	1	9	2	4	2	2	
120	9	16	1	7	3	4	0	3	
121	1	10	2	6	3	3	0	2	
122	7	15	1	9	3	3	0	1	
123	6	12	1	7	2	3	0	1	
124	11	16	1	6	2	3	1	2	
125	11	16	1	5	2	3	2	3	
126	0	6	2	7	2	2	0	3	
127	8	16	1	9	3	4	2	2	
128	8	16	2	7	3	3	0	1	
129	1	8	2	5	2	4	1	3	
130	10	16	2	5	2	2	0	2	
131	5	10	1	9	2	3	2	1	
132	3	10	2	9	2	4	1	1	
133	8	16	2	8	3	4	2	3	
134	10	16	2	6	3	2	2	2	
135	9	16	2	8	2	2	1	2	
136	4	12	1	7	3	3	1	3	
137	0	5	1	9	2	3	2	3	
138	4	10	1	6	2	3	2	2	
139	3	9	2	7	2	3	2	2	
140	6	11	1	7	2	2	0	2	
141	9	16	1	5	3	3	1	1	
142	3	8	1	9	2	2	0	3	
143	10	16	1	6	3	2	1	1	
144	8	15	1	5	3	2	0	1	
145	3	11	1	8	3	2	2	3	
146	7	15	1	5	3	3	1	3	
147	0	6	1	7	2	3	0	3	
148	3	8	1	8	2	3	2	3	
149	6	14	2	6	3	2	2	2	
150	11	16	1	6	3	2	0	2	
151	7	15	1	9	3	3	2	3	
152	8	13	1	8	2	4	0	1	
153	1	9	2	6	3	2	1	2	
end{Tasks}
